mH_GeV 	H_bb 	        H_tautau        H_mumu          H_ssbar         H_ccbar         H_ttbar
129.0 	5.11E-01 	5.67E-02 	1.97E-04 	3.89E-04 	2.37E-02 	0.00E+00
129.5 	5.02E-01 	5.58E-02 	1.94E-04 	3.82E-04 	2.33E-02 	0.00E+00
130.0 	4.93E-01 	5.48E-02 	1.90E-04 	3.75E-04 	2.29E-02 	0.00E+00
130.5 	4.84E-01 	5.39E-02 	1.87E-04 	3.69E-04 	2.25E-02 	0.00E+00
131.0 	4.76E-01 	5.29E-02 	1.84E-04 	3.62E-04 	2.20E-02 	0.00E+00
131.5 	4.67E-01 	5.20E-02 	1.80E-04 	3.55E-04 	2.16E-02 	0.00E+00
132.0 	4.58E-01 	5.10E-02 	1.77E-04 	3.48E-04 	2.12E-02 	0.00E+00
132.5 	4.49E-01 	5.01E-02 	1.74E-04 	3.41E-04 	2.08E-02 	0.00E+00
133.0 	4.40E-01 	4.91E-02 	1.70E-04 	3.34E-04 	2.04E-02 	0.00E+00
133.5 	4.31E-01 	4.81E-02 	1.67E-04 	3.28E-04 	1.99E-02 	0.00E+00
134.0 	4.21E-01 	4.71E-02 	1.63E-04 	3.21E-04 	1.95E-02 	0.00E+00
134.5 	4.12E-01 	4.61E-02 	1.60E-04 	3.14E-04 	1.91E-02 	0.00E+00
135.0 	4.03E-01 	4.52E-02 	1.57E-04 	3.07E-04 	1.87E-02 	0.00E+00
135.5 	3.94E-01 	4.42E-02 	1.53E-04 	3.00E-04 	1.83E-02 	0.00E+00
136.0 	3.85E-01 	4.32E-02 	1.50E-04 	2.93E-04 	1.78E-02 	0.00E+00
136.5 	3.76E-01 	4.22E-02 	1.46E-04 	2.86E-04 	1.74E-02 	0.00E+00
137.0 	3.67E-01 	4.12E-02 	1.43E-04 	2.79E-04 	1.70E-02 	0.00E+00
137.5 	3.58E-01 	4.02E-02 	1.40E-04 	2.72E-04 	1.66E-02 	0.00E+00
138.0 	3.49E-01 	3.93E-02 	1.36E-04 	2.66E-04 	1.62E-02 	0.00E+00
138.5 	3.40E-01 	3.83E-02 	1.33E-04 	2.59E-04 	1.58E-02 	0.00E+00
139.0 	3.31E-01 	3.73E-02 	1.29E-04 	2.52E-04 	1.54E-02 	0.00E+00
139.5 	3.22E-01 	3.63E-02 	1.26E-04 	2.45E-04 	1.49E-02 	0.00E+00
140.0 	3.14E-01 	3.54E-02 	1.23E-04 	2.39E-04 	1.45E-02 	0.00E+00
141.0 	2.96E-01 	3.35E-02 	1.16E-04 	2.26E-04 	1.37E-02 	0.00E+00
142.0 	2.79E-01 	3.16E-02 	1.10E-04 	2.13E-04 	1.29E-02 	0.00E+00
143.0 	2.63E-01 	2.97E-02 	1.03E-04 	2.00E-04 	1.22E-02 	0.00E+00
144.0 	2.46E-01 	2.79E-02 	9.69E-05 	1.87E-04 	1.14E-02 	0.00E+00
145.0 	2.30E-01 	2.61E-02 	9.07E-05 	1.75E-04 	1.07E-02 	0.00E+00
146.0 	2.15E-01 	2.44E-02 	8.47E-05 	1.63E-04 	9.95E-03 	0.00E+00
147.0 	2.00E-01 	2.27E-02 	7.88E-05 	1.52E-04 	9.24E-03 	0.00E+00
148.0 	1.85E-01 	2.11E-02 	7.30E-05 	1.41E-04 	8.56E-03 	0.00E+00
149.0 	1.70E-01 	1.94E-02 	6.74E-05 	1.29E-04 	7.89E-03 	0.00E+00
150.0 	1.56E-01 	1.78E-02 	6.19E-05 	1.19E-04 	7.24E-03 	0.00E+00
151.0 	1.43E-01 	1.63E-02 	5.66E-05 	1.09E-04 	6.61E-03 	0.00E+00
152.0 	1.29E-01 	1.48E-02 	5.14E-05 	9.84E-05 	5.99E-03 	0.00E+00
153.0 	1.16E-01 	1.33E-02 	4.63E-05 	8.86E-05 	5.39E-03 	0.00E+00
154.0 	1.04E-01 	1.19E-02 	4.14E-05 	7.90E-05 	4.81E-03 	0.00E+00
155.0 	9.17E-02 	1.05E-02 	3.65E-05 	6.97E-05 	4.24E-03 	0.00E+00
156.0 	7.96E-02 	9.16E-03 	3.18E-05 	6.06E-05 	3.69E-03 	0.00E+00
157.0 	6.78E-02 	7.81E-03 	2.71E-05 	5.16E-05 	3.14E-03 	0.00E+00
158.0 	5.62E-02 	6.48E-03 	2.25E-05 	4.27E-05 	2.60E-03 	0.00E+00
159.0 	4.48E-02 	5.18E-03 	1.80E-05 	3.41E-05 	2.08E-03 	0.00E+00
160.0 	3.43E-02 	3.96E-03 	1.37E-05 	2.61E-05 	1.59E-03 	0.00E+00
162.0 	1.96E-02 	2.27E-03 	7.88E-06 	1.49E-05 	9.07E-04 	0.00E+00
164.0 	1.35E-02 	1.57E-03 	5.43E-06 	1.03E-05 	6.25E-04 	0.00E+00
166.0 	1.06E-02 	1.24E-03 	4.30E-06 	8.10E-06 	4.93E-04 	0.00E+00
168.0 	8.99E-03 	1.05E-03 	3.63E-06 	6.83E-06 	4.16E-04 	0.00E+00
170.0 	7.87E-03 	9.19E-04 	3.19E-06 	5.98E-06 	3.64E-04 	0.00E+00
172.0 	7.05E-03 	8.25E-04 	2.86E-06 	5.36E-06 	3.26E-04 	0.00E+00
174.0 	6.40E-03 	7.51E-04 	2.60E-06 	4.86E-06 	2.96E-04 	0.00E+00
176.0 	5.86E-03 	6.90E-04 	2.39E-06 	4.46E-06 	2.71E-04 	0.00E+00
178.0 	5.40E-03 	6.36E-04 	2.21E-06 	4.10E-06 	2.50E-04 	0.00E+00
180.0 	4.97E-03 	5.87E-04 	2.04E-06 	3.78E-06 	2.30E-04 	0.00E+00
182.0 	4.51E-03 	5.34E-04 	1.85E-06 	3.43E-06 	2.09E-04 	0.00E+00
184.0 	4.05E-03 	4.81E-04 	1.67E-06 	3.08E-06 	1.87E-04 	0.00E+00
186.0 	3.67E-03 	4.37E-04 	1.51E-06 	2.79E-06 	1.70E-04 	0.00E+00
188.0 	3.38E-03 	4.03E-04 	1.40E-06 	2.57E-06 	1.56E-04 	0.00E+00
190.0 	3.15E-03 	3.76E-04 	1.30E-06 	2.39E-06 	1.46E-04 	0.00E+00
192.0 	2.95E-03 	3.53E-04 	1.22E-06 	2.24E-06 	1.37E-04 	0.00E+00
194.0 	2.78E-03 	3.33E-04 	1.15E-06 	2.11E-06 	1.29E-04 	0.00E+00
196.0 	2.63E-03 	3.16E-04 	1.10E-06 	2.00E-06 	1.22E-04 	0.00E+00
198.0 	2.50E-03 	3.01E-04 	1.04E-06 	1.90E-06 	1.16E-04 	0.00E+00
200.0 	2.38E-03 	2.87E-04 	9.95E-07 	1.81E-06 	1.10E-04 	0.00E+00
202.0 	2.27E-03 	2.75E-04 	9.52E-07 	1.73E-06 	1.05E-04 	0.00E+00
204.0 	2.18E-03 	2.63E-04 	9.13E-07 	1.65E-06 	1.01E-04 	0.00E+00
206.0 	2.09E-03 	2.53E-04 	8.76E-07 	1.58E-06 	9.64E-05 	0.00E+00
208.0 	2.00E-03 	2.43E-04 	8.42E-07 	1.52E-06 	9.25E-05 	0.00E+00
210.0 	1.92E-03 	2.34E-04 	8.11E-07 	1.46E-06 	8.89E-05 	0.00E+00
212.0 	1.85E-03 	2.25E-04 	7.82E-07 	1.41E-06 	8.55E-05 	0.00E+00
214.0 	1.78E-03 	2.18E-04 	7.54E-07 	1.35E-06 	8.24E-05 	0.00E+00
216.0 	1.72E-03 	2.10E-04 	7.28E-07 	1.30E-06 	7.94E-05 	0.00E+00
218.0 	1.66E-03 	2.03E-04 	7.04E-07 	1.26E-06 	7.66E-05 	0.00E+00
220.0 	1.60E-03 	1.96E-04 	6.81E-07 	1.22E-06 	7.40E-05 	0.00E+00
222.0 	1.55E-03 	1.90E-04 	6.59E-07 	1.17E-06 	7.15E-05 	0.00E+00
224.0 	1.50E-03 	1.84E-04 	6.38E-07 	1.14E-06 	6.91E-05 	0.00E+00
226.0 	1.45E-03 	1.78E-04 	6.18E-07 	1.10E-06 	6.69E-05 	0.00E+00
228.0 	1.40E-03 	1.73E-04 	6.00E-07 	1.06E-06 	6.48E-05 	0.00E+00
230.0 	1.36E-03 	1.68E-04 	5.82E-07 	1.03E-06 	6.27E-05 	0.00E+00
232.0 	1.32E-03 	1.63E-04 	5.65E-07 	9.99E-07 	6.08E-05 	0.00E+00
234.0 	1.28E-03 	1.58E-04 	5.49E-07 	9.69E-07 	5.89E-05 	0.00E+00
236.0 	1.24E-03 	1.54E-04 	5.33E-07 	9.40E-07 	5.72E-05 	0.00E+00
238.0 	1.20E-03 	1.50E-04 	5.19E-07 	9.13E-07 	5.55E-05 	0.00E+00
240.0 	1.17E-03 	1.45E-04 	5.04E-07 	8.86E-07 	5.39E-05 	0.00E+00
242.0 	1.13E-03 	1.42E-04 	4.91E-07 	8.61E-07 	5.24E-05 	0.00E+00
244.0 	1.10E-03 	1.38E-04 	4.78E-07 	8.37E-07 	5.09E-05 	0.00E+00
246.0 	1.07E-03 	1.34E-04 	4.65E-07 	8.14E-07 	4.95E-05 	0.00E+00
248.0 	1.04E-03 	1.31E-04 	4.53E-07 	7.91E-07 	4.81E-05 	0.00E+00
250.0 	1.01E-03 	1.27E-04 	4.42E-07 	7.70E-07 	4.68E-05 	0.00E+00
252.0 	9.87E-04 	1.24E-04 	4.30E-07 	7.50E-07 	4.56E-05 	0.00E+00
254.0 	9.61E-04 	1.21E-04 	4.20E-07 	7.30E-07 	4.44E-05 	0.00E+00
256.0 	9.36E-04 	1.18E-04 	4.09E-07 	7.11E-07 	4.33E-05 	0.00E+00
258.0 	9.12E-04 	1.15E-04 	4.00E-07 	6.93E-07 	4.21E-05 	2.46E-09
260.0 	8.89E-04 	1.12E-04 	3.90E-07 	6.75E-07 	4.11E-05 	5.15E-08
262.0 	8.67E-04 	1.10E-04 	3.81E-07 	6.58E-07 	4.01E-05 	1.89E-07
264.0 	8.46E-04 	1.07E-04 	3.72E-07 	6.42E-07 	3.91E-05 	4.49E-07
266.0 	8.25E-04 	1.05E-04 	3.63E-07 	6.27E-07 	3.81E-05 	8.64E-07
268.0 	8.05E-04 	1.02E-04 	3.55E-07 	6.12E-07 	3.72E-05 	1.47E-06
270.0 	7.86E-04 	1.00E-04 	3.47E-07 	5.97E-07 	3.63E-05 	2.29E-06
272.0 	7.68E-04 	9.79E-05 	3.39E-07 	5.83E-07 	3.55E-05 	3.37E-06
274.0 	7.50E-04 	9.58E-05 	3.32E-07 	5.69E-07 	3.46E-05 	4.73E-06
276.0 	7.33E-04 	9.37E-05 	3.25E-07 	5.56E-07 	3.38E-05 	6.41E-06
278.0 	7.16E-04 	9.17E-05 	3.18E-07 	5.44E-07 	3.31E-05 	8.45E-06
280.0 	7.00E-04 	8.98E-05 	3.11E-07 	5.31E-07 	3.23E-05 	1.09E-05
282.0 	6.84E-04 	8.79E-05 	3.05E-07 	5.20E-07 	3.16E-05 	1.38E-05
284.0 	6.69E-04 	8.61E-05 	2.98E-07 	5.08E-07 	3.09E-05 	1.71E-05
286.0 	6.55E-04 	8.43E-05 	2.92E-07 	4.97E-07 	3.02E-05 	2.10E-05
288.0 	6.41E-04 	8.26E-05 	2.86E-07 	4.86E-07 	2.96E-05 	2.55E-05
290.0 	6.27E-04 	8.09E-05 	2.80E-07 	4.76E-07 	2.90E-05 	3.06E-05
295.0 	5.95E-04 	7.70E-05 	2.67E-07 	4.52E-07 	2.75E-05 	4.67E-05
300.0 	5.65E-04 	7.34E-05 	2.54E-07 	4.29E-07 	2.61E-05 	6.87E-05
305.0 	5.37E-04 	7.00E-05 	2.43E-07 	4.08E-07 	2.48E-05 	9.82E-05
310.0 	5.12E-04 	6.68E-05 	2.32E-07 	3.89E-07 	2.36E-05 	1.38E-04
315.0 	4.88E-04 	6.39E-05 	2.22E-07 	3.70E-07 	2.25E-05 	1.92E-04
320.0 	4.66E-04 	6.12E-05 	2.12E-07 	3.54E-07 	2.15E-05 	2.65E-04
325.0 	4.45E-04 	5.86E-05 	2.03E-07 	3.38E-07 	2.06E-05 	3.70E-04
330.0 	4.26E-04 	5.63E-05 	1.95E-07 	3.23E-07 	1.97E-05 	5.21E-04
335.0 	4.09E-04 	5.41E-05 	1.87E-07 	3.10E-07 	1.89E-05 	7.61E-04
340.0 	3.92E-04 	5.20E-05 	1.80E-07 	2.98E-07 	1.81E-05 	1.20E-03
345.0 	3.77E-04 	5.02E-05 	1.74E-07 	2.86E-07 	1.74E-05 	3.28E-03
350.0 	3.57E-04 	4.76E-05 	1.65E-07 	2.71E-07 	1.65E-05 	1.57E-02
360.0 	3.15E-04 	4.23E-05 	1.47E-07 	2.39E-07 	1.46E-05 	5.15E-02
370.0 	2.81E-04 	3.78E-05 	1.31E-07 	2.13E-07 	1.29E-05 	8.37E-02
380.0 	2.52E-04 	3.40E-05 	1.18E-07 	1.91E-07 	1.16E-05 	1.10E-01
390.0 	2.28E-04 	3.09E-05 	1.07E-07 	1.73E-07 	1.05E-05 	1.32E-01
400.0 	2.08E-04 	2.84E-05 	9.83E-08 	1.58E-07 	9.59E-06 	1.48E-01
420.0 	1.76E-04 	2.43E-05 	8.41E-08 	1.34E-07 	8.13E-06 	1.72E-01
440.0 	1.53E-04 	2.12E-05 	7.34E-08 	1.16E-07 	7.05E-06 	1.85E-01
460.0 	1.35E-04 	1.88E-05 	6.51E-08 	1.02E-07 	6.21E-06 	1.91E-01
480.0 	1.20E-04 	1.69E-05 	5.85E-08 	9.10E-08 	5.53E-06 	1.94E-01
500.0 	1.08E-04 	1.53E-05 	5.30E-08 	8.20E-08 	4.98E-06 	1.93E-01
520.0 	9.80E-05 	1.40E-05 	4.84E-08 	7.44E-08 	4.52E-06 	1.90E-01
540.0 	8.95E-05 	1.28E-05 	4.45E-08 	6.79E-08 	4.13E-06 	1.86E-01
560.0 	8.21E-05 	1.18E-05 	4.10E-08 	6.23E-08 	3.79E-06 	1.81E-01
580.0 	7.57E-05 	1.10E-05 	3.80E-08 	5.74E-08 	3.49E-06 	1.75E-01
600.0 	7.00E-05 	1.02E-05 	3.54E-08 	5.31E-08 	3.23E-06 	1.69E-01 

