(7, 70, -1) 2
(7, 71, -1) 2
(7, 72, -1) 1
(7, 73, -1) 1
(7, 74, -1) 0
(7, 75, -1) 0
(8, 26, -1) 1
(8, 27, -1) 1
(8, 28, -1) 2
(8, 29, -1) 2
(8, 30, -1) 3
(8, 31, -1) 3
(8, 32, -1) 3
(8, 33, -1) 4
(8, 34, -1) 4
(8, 35, -1) 4
(8, 36, -1) 5
(8, 37, -1) 5
(8, 38, -1) 5
(8, 39, -1) 6
(8, 40, -1) 6
(8, 41, -1) 6
(8, 42, -1) 6
(8, 43, -1) 6
(8, 44, -1) 7
(8, 45, -1) 7
(8, 46, -1) 7
(8, 47, -1) 7
(8, 48, -1) 7
(8, 49, -1) 7
(8, 50, -1) 7
(8, 51, -1) 7
(8, 52, -1) 7
(8, 53, -1) 7
(8, 54, -1) 7
(8, 55, -1) 7
(8, 56, -1) 7
(8, 57, -1) 7
(8, 58, -1) 6
(8, 59, -1) 6
(8, 60, -1) 6
(8, 61, -1) 6
(8, 62, -1) 6
(8, 63, -1) 5
(8, 64, -1) 5
(8, 65, -1) 5
(8, 66, -1) 4
(8, 67, -1) 4
(8, 68, -1) 4
(8, 69, -1) 3
(8, 70, -1) 3
(8, 71, -1) 3
(8, 72, -1) 2
(8, 73, -1) 2
(8, 74, -1) 1
(8, 75, -1) 1
(9, 21, -1) 0
(9, 22, -1) 0
(9, 23, -1) 0
(9, 24, -1) 1
(9, 25, -1) 1
(9, 26, -1) 2
(9, 27, -1) 2
(9, 28, -1) 3
(9, 29, -1) 3
(9, 30, -1) 4
(9, 31, -1) 4
(9, 32, -1) 4
(9, 33, -1) 5
(9, 34, -1) 5
(9, 35, -1) 5
(9, 36, -1) 6
(9, 37, -1) 6
(9, 38, -1) 6
(9, 39, -1) 7
(9, 40, -1) 7
(9, 41, -1) 7
(9, 42, -1) 7
(9, 43, -1) 7
(9, 44, -1) 8
(9, 45, -1) 8
(9, 46, -1) 8
(9, 47, -1) 8
(9, 48, -1) 8
(9, 49, -1) 8
(9, 50, -1) 8
(9, 51, -1) 8
(9, 52, -1) 8
(9, 53, -1) 8
(9, 54, -1) 8
(9, 55, -1) 8
(9, 56, -1) 8
(9, 57, -1) 8
(9, 58, -1) 7
(9, 59, -1) 7
(9, 60, -1) 7
(9, 61, -1) 7
(9, 62, -1) 7
(9, 63, -1) 6
(9, 64, -1) 6
(9, 65, -1) 6
(9, 66, -1) 5
(9, 67, -1) 5
(9, 68, -1) 5
(9, 69, -1) 4
(9, 70, -1) 4
(9, 71, -1) 4
(9, 72, -1) 3
(9, 73, -1) 3
(9, 74, -1) 2
(9, 75, -1) 2
(9, 76, -1) 1
(9, 77, -1) 1
(9, 78, -1) 0
(9, 79, -1) 0
(9, 80, -1) 0
(10, 21, -1) 0
(10, 22, -1) 1
(10, 23, -1) 1
(10, 24, -1) 2
(10, 25, -1) 2
(10, 26, -1) 3
(10, 27, -1) 3
(10, 28, -1) 4
(10, 29, -1) 4
(10, 30, -1) 4
(10, 31, -1) 5
(10, 32, -1) 5
(10, 33, -1) 6
(10, 34, -1) 6
(10, 35, -1) 6
(10, 36, -1) 7
(10, 37, -1) 7
(10, 38, -1) 7
(10, 39, -1) 8
(10, 40, -1) 8
(10, 41, -1) 8
(10, 42, -1) 8
(10, 43, -1) 8
(10, 44, -1) 9
(10, 45, -1) 9
(10, 46, -1) 9
(10, 47, -1) 9
(10, 48, -1) 9
(10, 49, -1) 9
(10, 50, -1) 9
(10, 51, -1) 9
(10, 52, -1) 9
(10, 53, -1) 9
(10, 54, -1) 9
(10, 55, -1) 9
(10, 56, -1) 9
(10, 57, -1) 9
(10, 58, -1) 8
(10, 59, -1) 8
(10, 60, -1) 8
(10, 61, -1) 8
(10, 62, -1) 8
(10, 63, -1) 7
(10, 64, -1) 7
(10, 65, -1) 7
(10, 66, -1) 6
(10, 67, -1) 6
(10, 68, -1) 6
(10, 69, -1) 5
(10, 70, -1) 5
(10, 71, -1) 4
(10, 72, -1) 4
(10, 73, -1) 4
(10, 74, -1) 3
(10, 75, -1) 3
(10, 76, -1) 2
(10, 77, -1) 2
(10, 78, -1) 1
(10, 79, -1) 1
(10, 80, -1) 0
(11, 21, -1) 1
(11, 22, -1) 1
(11, 23, -1) 2
(11, 24, -1) 2
(11, 25, -1) 3
(11, 26, -1) 3
(11, 27, -1) 4
(11, 28, -1) 4
(11, 29, -1) 5
(11, 30, -1) 5
(11, 31, -1) 6
(11, 32, -1) 6
(11, 33, -1) 6
(11, 34, -1) 7
(11, 35, -1) 7
(11, 36, -1) 8
(11, 37, -1) 8
(11, 38, -1) 8
(11, 39, -1) 8
(11, 40, -1) 9
(11, 41, -1) 9
(11, 42, -1) 9
(11, 43, -1) 9
(11, 44, -1) 9
(11, 45, -1) 10
(11, 46, -1) 10
(11, 47, -1) 10
(11, 48, -1) 10
(11, 49, -1) 10
(11, 50, -1) 10
(11, 51, -1) 10
(11, 52, -1) 10
(11, 53, -1) 10
(11, 54, -1) 10
(11, 55, -1) 10
(11, 56, -1) 10
(11, 57, -1) 9
(11, 58, -1) 9
(11, 59, -1) 9
(11, 60, -1) 9
(11, 61, -1) 9
(11, 62, -1) 8
(11, 63, -1) 8
(11, 64, -1) 8
(11, 65, -1) 8
(11, 66, -1) 7
(11, 67, -1) 7
(11, 68, -1) 6
(11, 69, -1) 6
(11, 70, -1) 6
(11, 71, -1) 5
(11, 72, -1) 5
(11, 73, -1) 4
(11, 74, -1) 4
(11, 75, -1) 3
(11, 76, -1) 3
(11, 77, -1) 2
(11, 78, -1) 2
(11, 79, -1) 1
(11, 80, -1) 1
(12, 21, -1) 1
(12, 22, -1) 2
(12, 23, -1) 3
(12, 24, -1) 3
(12, 25, -1) 4
(12, 26, -1) 4
(12, 27, -1) 5
(12, 28, -1) 5
(12, 29, -1) 6
(12, 30, -1) 6
(12, 31, -1) 7
(12, 32, -1) 7
(12, 33, -1) 7
(12, 34, -1) 8
(12, 35, -1) 8
(12, 36, -1) 8
(12, 37, -1) 9
(12, 38, -1) 9
(12, 39, -1) 9
(12, 40, -1) 10
(12, 41, -1) 10
(12, 42, -1) 10
(12, 43, -1) 10
(12, 44, -1) 10
(12, 45, -1) 11
(12, 46, -1) 11
(12, 47, -1) 11
(12, 48, -1) 11
(12, 49, -1) 11
(12, 50, -1) 11
(12, 51, -1) 11
(12, 52, -1) 11
(12, 53, -1) 11
(12, 54, -1) 11
(12, 55, -1) 11
(12, 56, -1) 11
(12, 57, -1) 10
(12, 58, -1) 10
(12, 59, -1) 10
(12, 60, -1) 10
(12, 61, -1) 10
(12, 62, -1) 9
(12, 63, -1) 9
(12, 64, -1) 9
(12, 65, -1) 8
(12, 66, -1) 8
(12, 67, -1) 8
(12, 68, -1) 7
(12, 69, -1) 7
(12, 70, -1) 7
(12, 71, -1) 6
(12, 72, -1) 6
(12, 73, -1) 5
(12, 74, -1) 5
(12, 75, -1) 4
(12, 76, -1) 4
(12, 77, -1) 3
(12, 78, -1) 3
(12, 79, -1) 2
(12, 80, -1) 1
(13, 21, -1) 2
(13, 22, -1) 3
(13, 23, -1) 3
(13, 24, -1) 4
(13, 25, -1) 5
(13, 26, -1) 5
(13, 27, -1) 6
(13, 28, -1) 6
(13, 29, -1) 7
(13, 30, -1) 7
(13, 31, -1) 7
(13, 32, -1) 8
(13, 33, -1) 8
(13, 34, -1) 9
(13, 35, -1) 9
(13, 36, -1) 9
(13, 37, -1) 10
(13, 38, -1) 10
(13, 39, -1) 10
(13, 40, -1) 11
(13, 41, -1) 11
(13, 42, -1) 11
(13, 43, -1) 11
(13, 44, -1) 11
(13, 45, -1) 12
(13, 46, -1) 12
(13, 47, -1) 12
(13, 48, -1) 12
(13, 49, -1) 12
(13, 50, -1) 12
(13, 51, -1) 12
(13, 52, -1) 12
(13, 53, -1) 12
(13, 54, -1) 12
(13, 55, -1) 12
(13, 56, -1) 12
(13, 57, -1) 11
(13, 58, -1) 11
(13, 59, -1) 11
(13, 60, -1) 11
(13, 61, -1) 11
(13, 62, -1) 10
(13, 63, -1) 10
(13, 64, -1) 10
(13, 65, -1) 9
(13, 66, -1) 9
(13, 67, -1) 9
(13, 68, -1) 8
(13, 69, -1) 8
(13, 70, -1) 7
(13, 71, -1) 7
(13, 72, -1) 7
(13, 73, -1) 6
(13, 74, -1) 6
(13, 75, -1) 5
(13, 76, -1) 5
(13, 77, -1) 4
(13, 78, -1) 3
(13, 79, -1) 3
(13, 80, -1) 2
(14, 16, -1) 0
(14, 17, -1) 1
(14, 18, -1) 1
(14, 19, -1) 2
(14, 20, -1) 2
(14, 21, -1) 3
(14, 22, -1) 4
(14, 23, -1) 4
(14, 24, -1) 5
(14, 25, -1) 5
(14, 26, -1) 6
(14, 27, -1) 6
(14, 28, -1) 7
(14, 29, -1) 7
(14, 30, -1) 8
(14, 31, -1) 8
(14, 32, -1) 9
(14, 33, -1) 9
(14, 34, -1) 10
(14, 35, -1) 10
(14, 36, -1) 10
(14, 37, -1) 11
(14, 38, -1) 11
(14, 39, -1) 11
(14, 40, -1) 12
(14, 41, -1) 12
(14, 42, -1) 12
(14, 43, -1) 12
(14, 44, -1) 12
(14, 45, -1) 13
(14, 46, -1) 13
(14, 47, -1) 13
(14, 48, -1) 13
(14, 49, -1) 13
(14, 50, -1) 13
(14, 51, -1) 13
(14, 52, -1) 13
(14, 53, -1) 13
(14, 54, -1) 13
(14, 55, -1) 13
(14, 56, -1) 13
(14, 57, -1) 12
(14, 58, -1) 12
(14, 59, -1) 12
(14, 60, -1) 12
(14, 61, -1) 12
(14, 62, -1) 11
(14, 63, -1) 11
(14, 64, -1) 11
(14, 65, -1) 10
(14, 66, -1) 10
(14, 67, -1) 10
(14, 68, -1) 9
(14, 69, -1) 9
(14, 70, -1) 8
(14, 71, -1) 8
(14, 72, -1) 7
(14, 73, -1) 7
(14, 74, -1) 6
(14, 75, -1) 6
(14, 76, -1) 5
(14, 77, -1) 5
(14, 78, -1) 4
(14, 79, -1) 4
(14, 80, -1) 3
(14, 81, -1) 2
(14, 82, -1) 2
(14, 83, -1) 1
(14, 84, -1) 1
(14, 85, -1) 0
(15, 16, -1) 1
(15, 17, -1) 1
(15, 18, -1) 2
(15, 19, -1) 3
(15, 20, -1) 3
(15, 21, -1) 4
(15, 22, -1) 4
(15, 23, -1) 5
(15, 24, -1) 6
(15, 25, -1) 6
(15, 26, -1) 7
(15, 27, -1) 7
(15, 28, -1) 8
(15, 29, -1) 8
(15, 30, -1) 9
(15, 31, -1) 9
(15, 32, -1) 10
(15, 33, -1) 10
(15, 34, -1) 11
(15, 35, -1) 11
(15, 36, -1) 11
(15, 37, -1) 12
(15, 38, -1) 12
(15, 39, -1) 12
(15, 40, -1) 13
(15, 41, -1) 13
(15, 42, -1) 13
(15, 43, -1) 13
(15, 44, -1) 13
(15, 45, -1) 14
(15, 46, -1) 14
(15, 47, -1) 14
(15, 48, -1) 14
(15, 49, -1) 14
(15, 50, -1) 14
(15, 51, -1) 14
(15, 52, -1) 14
(15, 53, -1) 14
(15, 54, -1) 14
(15, 55, -1) 14
(15, 56, -1) 14
(15, 57, -1) 13
(15, 58, -1) 13
(15, 59, -1) 13
(15, 60, -1) 13
(15, 61, -1) 13
(15, 62, -1) 12
(15, 63, -1) 12
(15, 64, -1) 12
(15, 65, -1) 11
(15, 66, -1) 11
(15, 67, -1) 11
(15, 68, -1) 10
(15, 69, -1) 10
(15, 70, -1) 9
(15, 71, -1) 9
(15, 72, -1) 8
(15, 73, -1) 8
(15, 74, -1) 7
(15, 75, -1) 7
(15, 76, -1) 6
(15, 77, -1) 6
(15, 78, -1) 5
(15, 79, -1) 4
(15, 80, -1) 4
(15, 81, -1) 3
(15, 82, -1) 3
(15, 83, -1) 2
(15, 84, -1) 1
(15, 85, -1) 1
(16, 14, -1) 0
(16, 15, -1) 1
(16, 16, -1) 1
(16, 17, -1) 2
(16, 18, -1) 2
(16, 19, -1) 3
(16, 20, -1) 4
(16, 21, -1) 4
(16, 22, -1) 5
(16, 23, -1) 6
(16, 24, -1) 6
(16, 25, -1) 7
(16, 26, -1) 7
(16, 27, -1) 8
(16, 28, -1) 9
(16, 29, -1) 9
(16, 30, -1) 10
(16, 31, -1) 10
(16, 32, -1) 11
(16, 33, -1) 11
(16, 34, -1) 11
(16, 35, -1) 12
(16, 36, -1) 12
(16, 37, -1) 13
(16, 38, -1) 13
(16, 39, -1) 13
(16, 40, -1) 13
(16, 41, -1) 14
(16, 42, -1) 14
(16, 43, -1) 14
(16, 44, -1) 14
(16, 45, -1) 15
(16, 46, -1) 15
(16, 47, -1) 15
(16, 48, -1) 15
(16, 49, -1) 15
(16, 50, -1) 15
(16, 51, -1) 15
(16, 52, -1) 15
(16, 53, -1) 15
(16, 54, -1) 15
(16, 55, -1) 15
(16, 56, -1) 15
(16, 57, -1) 14
(16, 58, -1) 14
(16, 59, -1) 14
(16, 60, -1) 14
(16, 61, -1) 13
(16, 62, -1) 13
(16, 63, -1) 13
(16, 64, -1) 13
(16, 65, -1) 12
(16, 66, -1) 12
(16, 67, -1) 11
(16, 68, -1) 11
(16, 69, -1) 11
(16, 70, -1) 10
(16, 71, -1) 10
(16, 72, -1) 9
(16, 73, -1) 9
(16, 74, -1) 8
(16, 75, -1) 7
(16, 76, -1) 7
(16, 77, -1) 6
(16, 78, -1) 6
(16, 79, -1) 5
(16, 80, -1) 4
(16, 81, -1) 4
(16, 82, -1) 3
(16, 83, -1) 2
(16, 84, -1) 2
(16, 85, -1) 1
(16, 86, -1) 1
(16, 87, -1) 0
(17, 14, -1) 1
(17, 15, -1) 1
(17, 16, -1) 2
(17, 17, -1) 3
(17, 18, -1) 3
(17, 19, -1) 4
(17, 20, -1) 5
(17, 21, -1) 5
(17, 22, -1) 6
(17, 23, -1) 6
(17, 24, -1) 7
(17, 25, -1) 8
(17, 26, -1) 8
(17, 27, -1) 9
(17, 28, -1) 9
(17, 29, -1) 10
(17, 30, -1) 10
(17, 31, -1) 11
(17, 32, -1) 11
(17, 33, -1) 12
(17, 34, -1) 12
(17, 35, -1) 13
(17, 36, -1) 13
(17, 37, -1) 13
(17, 38, -1) 14
(17, 39, -1) 14
(17, 40, -1) 14
(17, 41, -1) 15
(17, 42, -1) 15
(17, 43, -1) 15
(17, 44, -1) 15
(17, 45, -1) 16
(17, 46, -1) 16
(17, 47, -1) 16
(17, 48, -1) 16
(17, 49, -1) 16
(17, 50, -1) 16
(17, 51, -1) 16
(17, 52, -1) 16
(17, 53, -1) 16
(17, 54, -1) 16
(17, 55, -1) 16
(17, 56, -1) 16
(17, 57, -1) 15
(17, 58, -1) 15
(17, 59, -1) 15
(17, 60, -1) 15
(17, 61, -1) 14
(17, 62, -1) 14
(17, 63, -1) 14
(17, 64, -1) 13
(17, 65, -1) 13
(17, 66, -1) 13
(17, 67, -1) 12
(17, 68, -1) 12
(17, 69, -1) 11
(17, 70, -1) 11
(17, 71, -1) 10
(17, 72, -1) 10
(17, 73, -1) 9
(17, 74, -1) 9
(17, 75, -1) 8
(17, 76, -1) 8
(17, 77, -1) 7
(17, 78, -1) 6
(17, 79, -1) 6
(17, 80, -1) 5
(17, 81, -1) 5
(17, 82, -1) 4
(17, 83, -1) 3
(17, 84, -1) 3
(17, 85, -1) 2
(17, 86, -1) 1
(17, 87, -1) 1
(18, 14, -1) 1
(18, 15, -1) 2
(18, 16, -1) 3
(18, 17, -1) 3
(18, 18, -1) 4
(18, 19, -1) 5
(18, 20, -1) 5
(18, 21, -1) 6
(18, 22, -1) 7
(18, 23, -1) 7
(18, 24, -1) 8
(18, 25, -1) 8
(18, 26, -1) 9
(18, 27, -1) 10
(18, 28, -1) 10
(18, 29, -1) 11
(18, 30, -1) 11
(18, 31, -1) 12
(18, 32, -1) 12
(18, 33, -1) 13
(18, 34, -1) 13
(18, 35, -1) 14
(18, 36, -1) 14
(18, 37, -1) 14
(18, 38, -1) 15
(18, 39, -1) 15
(18, 40, -1) 15
(18, 41, -1) 16
(18, 42, -1) 16
(18, 43, -1) 16
(18, 44, -1) 16
(18, 45, -1) 17
(18, 46, -1) 17
(18, 47, -1) 17
(18, 48, -1) 17
(18, 49, -1) 17
(18, 50, -1) 17
(18, 51, -1) 17
(18, 52, -1) 17
(18, 53, -1) 17
(18, 54, -1) 17
(18, 55, -1) 17
(18, 56, -1) 17
(18, 57, -1) 16
(18, 58, -1) 16
(18, 59, -1) 16
(18, 60, -1) 16
(18, 61, -1) 15
(18, 62, -1) 15
(18, 63, -1) 15
(18, 64, -1) 14
(18, 65, -1) 14
(18, 66, -1) 14
(18, 67, -1) 13
(18, 68, -1) 13
(18, 69, -1) 12
(18, 70, -1) 12
(18, 71, -1) 11
(18, 72, -1) 11
(18, 73, -1) 10
(18, 74, -1) 10
(18, 75, -1) 9
(18, 76, -1) 8
(18, 77, -1) 8
(18, 78, -1) 7
(18, 79, -1) 7
(18, 80, -1) 6
(18, 81, -1) 5
(18, 82, -1) 5
(18, 83, -1) 4
(18, 84, -1) 3
(18, 85, -1) 3
(18, 86, -1) 2
(18, 87, -1) 1
(19, 14, -1) 2
(19, 15, -1) 3
(19, 16, -1) 3
(19, 17, -1) 4
(19, 18, -1) 5
(19, 19, -1) 5
(19, 20, -1) 6
(19, 21, -1) 7
(19, 22, -1) 7
(19, 23, -1) 8
(19, 24, -1) 9
(19, 25, -1) 9
(19, 26, -1) 10
(19, 27, -1) 10
(19, 28, -1) 11
(19, 29, -1) 12
(19, 30, -1) 12
(19, 31, -1) 13
(19, 32, -1) 13
(19, 33, -1) 14
(19, 34, -1) 14
(19, 35, -1) 15
(19, 36, -1) 15
(19, 37, -1) 15
(19, 38, -1) 16
(19, 39, -1) 16
(19, 40, -1) 16
(19, 41, -1) 17
(19, 42, -1) 17
(19, 43, -1) 17
(19, 44, -1) 17
(19, 45, -1) 18
(19, 46, -1) 18
(19, 47, -1) 18
(19, 48, -1) 18
(19, 49, -1) 18
(19, 50, -1) 18
(19, 51, -1) 18
(19, 52, -1) 18
(19, 53, -1) 18
(19, 54, -1) 18
(19, 55, -1) 18
(19, 56, -1) 18
(19, 57, -1) 17
(19, 58, -1) 17
(19, 59, -1) 17
(19, 60, -1) 17
(19, 61, -1) 16
(19, 62, -1) 16
(19, 63, -1) 16
(19, 64, -1) 15
(19, 65, -1) 15
(19, 66, -1) 15
(19, 67, -1) 14
(19, 68, -1) 14
(19, 69, -1) 13
(19, 70, -1) 13
(19, 71, -1) 12
(19, 72, -1) 12
(19, 73, -1) 11
(19, 74, -1) 10
(19, 75, -1) 10
(19, 76, -1) 9
(19, 77, -1) 9
(19, 78, -1) 8
(19, 79, -1) 7
(19, 80, -1) 7
(19, 81, -1) 6
(19, 82, -1) 5
(19, 83, -1) 5
(19, 84, -1) 4
(19, 85, -1) 3
(19, 86, -1) 3
(19, 87, -1) 2
(20, 14, -1) 3
(20, 15, -1) 3
(20, 16, -1) 4
(20, 17, -1) 5
(20, 18, -1) 5
(20, 19, -1) 6
(20, 20, -1) 7
(20, 21, -1) 7
(20, 22, -1) 8
(20, 23, -1) 9
(20, 24, -1) 9
(20, 25, -1) 10
(20, 26, -1) 11
(20, 27, -1) 11
(20, 28, -1) 12
(20, 29, -1) 12
(20, 30, -1) 13
(20, 31, -1) 14
(20, 32, -1) 14
(20, 33, -1) 15
(20, 34, -1) 15
(20, 35, -1) 15
(20, 36, -1) 16
(20, 37, -1) 16
(20, 38, -1) 17
(20, 39, -1) 17
(20, 40, -1) 17
(20, 41, -1) 18
(20, 42, -1) 18
(20, 43, -1) 18
(20, 44, -1) 18
(20, 45, -1) 19
(20, 46, -1) 19
(20, 47, -1) 19
(20, 48, -1) 19
(20, 49, -1) 19
(20, 50, -1) 19
(20, 51, -1) 19
(20, 52, -1) 19
(20, 53, -1) 19
(20, 54, -1) 19
(20, 55, -1) 19
(20, 56, -1) 19
(20, 57, -1) 18
(20, 58, -1) 18
(20, 59, -1) 18
(20, 60, -1) 18
(20, 61, -1) 17
(20, 62, -1) 17
(20, 63, -1) 17
(20, 64, -1) 16
(20, 65, -1) 16
(20, 66, -1) 15
(20, 67, -1) 15
(20, 68, -1) 15
(20, 69, -1) 14
(20, 70, -1) 14
(20, 71, -1) 13
(20, 72, -1) 12
(20, 73, -1) 12
(20, 74, -1) 11
(20, 75, -1) 11
(20, 76, -1) 10
(20, 77, -1) 9
(20, 78, -1) 9
(20, 79, -1) 8
(20, 80, -1) 7
(20, 81, -1) 7
(20, 82, -1) 6
(20, 83, -1) 5
(20, 84, -1) 5
(20, 85, -1) 4
(20, 86, -1) 3
(20, 87, -1) 3
(21, 9, -1) 0
(21, 10, -1) 0
(21, 11, -1) 1
(21, 12, -1) 1
(21, 13, -1) 2
(21, 14, -1) 3
(21, 15, -1) 4
(21, 16, -1) 4
(21, 17, -1) 5
(21, 18, -1) 6
(21, 19, -1) 7
(21, 20, -1) 7
(21, 21, -1) 8
(21, 22, -1) 9
(21, 23, -1) 9
(21, 24, -1) 10
(21, 25, -1) 11
(21, 26, -1) 11
(21, 27, -1) 12
(21, 28, -1) 13
(21, 29, -1) 13
(21, 30, -1) 14
(21, 31, -1) 14
(21, 32, -1) 15
(21, 33, -1) 15
(21, 34, -1) 16
(21, 35, -1) 16
(21, 36, -1) 17
(21, 37, -1) 17
(21, 38, -1) 18
(21, 39, -1) 18
(21, 40, -1) 18
(21, 41, -1) 19
(21, 42, -1) 19
(21, 43, -1) 19
(21, 44, -1) 19
(21, 45, -1) 20
(21, 46, -1) 20
(21, 47, -1) 20
(21, 48, -1) 20
(21, 49, -1) 20
(21, 50, -1) 20
(21, 51, -1) 20
(21, 52, -1) 20
(21, 53, -1) 20
(21, 54, -1) 20
(21, 55, -1) 20
(21, 56, -1) 20
(21, 57, -1) 19
(21, 58, -1) 19
(21, 59, -1) 19
(21, 60, -1) 19
(21, 61, -1) 18
(21, 62, -1) 18
(21, 63, -1) 18
(21, 64, -1) 17
(21, 65, -1) 17
(21, 66, -1) 16
(21, 67, -1) 16
(21, 68, -1) 15
(21, 69, -1) 15
(21, 70, -1) 14
(21, 71, -1) 14
(21, 72, -1) 13
(21, 73, -1) 13
(21, 74, -1) 12
(21, 75, -1) 11
(21, 76, -1) 11
(21, 77, -1) 10
(21, 78, -1) 9
(21, 79, -1) 9
(21, 80, -1) 8
(21, 81, -1) 7
(21, 82, -1) 7
(21, 83, -1) 6
(21, 84, -1) 5
(21, 85, -1) 4
(21, 86, -1) 4
(21, 87, -1) 3
(21, 88, -1) 2
(21, 89, -1) 1
(21, 90, -1) 1
(21, 91, -1) 0
(21, 92, -1) 0
(22, 9, -1) 0
(22, 10, -1) 1
