mH_GeV 	H_4e 	        H_2e2m          H_4l_em         H_4l_emt        H_evev          H_evmv          H_llvv_em       H_llvv_emt
120.5 	2.14E-05 	3.80E-05 	8.08E-05 	1.78E-04 	1.73E-03 	1.75E-03 	7.27E-03 	1.62E-02
121.0 	2.25E-05 	4.01E-05 	8.52E-05 	1.88E-04 	1.81E-03 	1.83E-03 	7.61E-03 	1.69E-02
121.5 	2.37E-05 	4.23E-05 	8.97E-05 	1.98E-04 	1.90E-03 	1.91E-03 	7.96E-03 	1.77E-02
122.0 	2.49E-05 	4.46E-05 	9.44E-05 	2.08E-04 	1.98E-03 	2.00E-03 	8.32E-03 	1.85E-02
122.5 	2.62E-05 	4.69E-05 	9.92E-05 	2.19E-04 	2.07E-03 	2.08E-03 	8.68E-03 	1.93E-02
123.0 	2.75E-05 	4.93E-05 	1.04E-04 	2.30E-04 	2.16E-03 	2.17E-03 	9.06E-03 	2.01E-02
123.5 	2.88E-05 	5.18E-05 	1.09E-04 	2.42E-04 	2.25E-03 	2.26E-03 	9.44E-03 	2.10E-02
124.0 	3.01E-05 	5.44E-05 	1.15E-04 	2.54E-04 	2.35E-03 	2.35E-03 	9.83E-03 	2.18E-02
124.5 	3.15E-05 	5.71E-05 	1.20E-04 	2.66E-04 	2.44E-03 	2.45E-03 	1.02E-02 	2.27E-02
125.0 	3.30E-05 	5.98E-05 	1.26E-04 	2.78E-04 	2.54E-03 	2.54E-03 	1.06E-02 	2.36E-02
125.5 	3.44E-05 	6.26E-05 	1.31E-04 	2.91E-04 	2.64E-03 	2.64E-03 	1.11E-02 	2.45E-02
126.0 	3.59E-05 	6.54E-05 	1.37E-04 	3.04E-04 	2.74E-03 	2.74E-03 	1.15E-02 	2.54E-02
126.5 	3.74E-05 	6.83E-05 	1.43E-04 	3.17E-04 	2.85E-03 	2.84E-03 	1.19E-02 	2.64E-02
127.0 	3.90E-05 	7.13E-05 	1.49E-04 	3.31E-04 	2.95E-03 	2.94E-03 	1.24E-02 	2.74E-02
127.5 	4.06E-05 	7.43E-05 	1.55E-04 	3.45E-04 	3.06E-03 	3.05E-03 	1.28E-02 	2.83E-02
128.0 	4.22E-05 	7.74E-05 	1.62E-04 	3.59E-04 	3.17E-03 	3.15E-03 	1.33E-02 	2.93E-02
128.5 	4.38E-05 	8.05E-05 	1.68E-04 	3.73E-04 	3.28E-03 	3.26E-03 	1.37E-02 	3.04E-02
129.0 	4.55E-05 	8.37E-05 	1.75E-04 	3.87E-04 	3.39E-03 	3.37E-03 	1.42E-02 	3.14E-02
129.5 	4.71E-05 	8.69E-05 	1.81E-04 	4.02E-04 	3.50E-03 	3.48E-03 	1.47E-02 	3.24E-02
130.0 	4.88E-05 	9.01E-05 	1.88E-04 	4.17E-04 	3.62E-03 	3.59E-03 	1.51E-02 	3.34E-02
130.5 	5.05E-05 	9.35E-05 	1.95E-04 	4.32E-04 	3.73E-03 	3.70E-03 	1.56E-02 	3.45E-02
131.0 	5.23E-05 	9.68E-05 	2.01E-04 	4.47E-04 	3.85E-03 	3.81E-03 	1.61E-02 	3.56E-02
131.5 	5.40E-05 	1.00E-04 	2.08E-04 	4.62E-04 	3.97E-03 	3.92E-03 	1.66E-02 	3.66E-02
132.0 	5.57E-05 	1.03E-04 	2.15E-04 	4.78E-04 	4.09E-03 	4.04E-03 	1.71E-02 	3.77E-02
132.5 	5.75E-05 	1.07E-04 	2.22E-04 	4.93E-04 	4.21E-03 	4.15E-03 	1.76E-02 	3.88E-02
133.0 	5.92E-05 	1.10E-04 	2.29E-04 	5.08E-04 	4.33E-03 	4.27E-03 	1.81E-02 	3.99E-02
133.5 	6.10E-05 	1.14E-04 	2.36E-04 	5.24E-04 	4.45E-03 	4.39E-03 	1.86E-02 	4.10E-02
134.0 	6.27E-05 	1.17E-04 	2.43E-04 	5.39E-04 	4.57E-03 	4.50E-03 	1.91E-02 	4.21E-02
134.5 	6.45E-05 	1.20E-04 	2.49E-04 	5.55E-04 	4.70E-03 	4.62E-03 	1.96E-02 	4.32E-02
135.0 	6.62E-05 	1.24E-04 	2.56E-04 	5.70E-04 	4.82E-03 	4.74E-03 	2.01E-02 	4.44E-02
135.5 	6.79E-05 	1.27E-04 	2.63E-04 	5.85E-04 	4.94E-03 	4.86E-03 	2.06E-02 	4.55E-02
136.0 	6.96E-05 	1.30E-04 	2.70E-04 	6.00E-04 	5.07E-03 	4.98E-03 	2.11E-02 	4.66E-02
136.5 	7.13E-05 	1.34E-04 	2.76E-04 	6.15E-04 	5.19E-03 	5.09E-03 	2.16E-02 	4.77E-02
137.0 	7.30E-05 	1.37E-04 	2.83E-04 	6.30E-04 	5.31E-03 	5.21E-03 	2.21E-02 	4.89E-02
137.5 	7.46E-05 	1.40E-04 	2.90E-04 	6.45E-04 	5.44E-03 	5.33E-03 	2.27E-02 	5.00E-02
138.0 	7.62E-05 	1.43E-04 	2.96E-04 	6.59E-04 	5.56E-03 	5.45E-03 	2.32E-02 	5.11E-02
138.5 	7.78E-05 	1.47E-04 	3.02E-04 	6.73E-04 	5.69E-03 	5.57E-03 	2.37E-02 	5.22E-02
139.0 	7.94E-05 	1.50E-04 	3.08E-04 	6.87E-04 	5.81E-03 	5.69E-03 	2.42E-02 	5.33E-02
139.5 	8.09E-05 	1.53E-04 	3.14E-04 	7.01E-04 	5.93E-03 	5.81E-03 	2.47E-02 	5.45E-02
140.0 	8.24E-05 	1.56E-04 	3.20E-04 	7.14E-04 	6.06E-03 	5.93E-03 	2.52E-02 	5.56E-02
141.0 	8.52E-05 	1.61E-04 	3.31E-04 	7.39E-04 	6.30E-03 	6.16E-03 	2.62E-02 	5.78E-02
142.0 	8.78E-05 	1.66E-04 	3.42E-04 	7.62E-04 	6.55E-03 	6.40E-03 	2.72E-02 	6.00E-02
143.0 	9.02E-05 	1.71E-04 	3.51E-04 	7.84E-04 	6.79E-03 	6.63E-03 	2.82E-02 	6.22E-02
144.0 	9.23E-05 	1.75E-04 	3.60E-04 	8.03E-04 	7.03E-03 	6.86E-03 	2.92E-02 	6.44E-02
145.0 	9.41E-05 	1.79E-04 	3.67E-04 	8.20E-04 	7.27E-03 	7.09E-03 	3.01E-02 	6.65E-02
146.0 	9.56E-05 	1.82E-04 	3.73E-04 	8.33E-04 	7.50E-03 	7.32E-03 	3.11E-02 	6.86E-02
147.0 	9.67E-05 	1.84E-04 	3.78E-04 	8.44E-04 	7.74E-03 	7.55E-03 	3.20E-02 	7.07E-02
148.0 	9.74E-05 	1.86E-04 	3.81E-04 	8.50E-04 	7.97E-03 	7.77E-03 	3.30E-02 	7.28E-02
149.0 	9.77E-05 	1.87E-04 	3.82E-04 	8.53E-04 	8.20E-03 	8.00E-03 	3.39E-02 	7.48E-02
150.0 	9.75E-05 	1.86E-04 	3.81E-04 	8.52E-04 	8.43E-03 	8.22E-03 	3.48E-02 	7.68E-02
151.0 	9.66E-05 	1.85E-04 	3.78E-04 	8.45E-04 	8.65E-03 	8.45E-03 	3.57E-02 	7.88E-02
152.0 	9.52E-05 	1.82E-04 	3.73E-04 	8.33E-04 	8.88E-03 	8.67E-03 	3.66E-02 	8.09E-02
153.0 	9.30E-05 	1.79E-04 	3.65E-04 	8.15E-04 	9.11E-03 	8.90E-03 	3.74E-02 	8.29E-02
154.0 	9.00E-05 	1.73E-04 	3.53E-04 	7.89E-04 	9.34E-03 	9.14E-03 	3.83E-02 	8.49E-02
155.0 	8.61E-05 	1.66E-04 	3.38E-04 	7.56E-04 	9.58E-03 	9.38E-03 	3.92E-02 	8.70E-02
156.0 	8.11E-05 	1.56E-04 	3.19E-04 	7.12E-04 	9.82E-03 	9.62E-03 	4.01E-02 	8.91E-02
157.0 	7.49E-05 	1.44E-04 	2.94E-04 	6.58E-04 	1.01E-02 	9.88E-03 	4.10E-02 	9.12E-02
158.0 	6.73E-05 	1.30E-04 	2.64E-04 	5.91E-04 	1.03E-02 	1.02E-02 	4.20E-02 	9.34E-02
159.0 	5.83E-05 	1.12E-04 	2.29E-04 	5.12E-04 	1.06E-02 	1.04E-02 	4.29E-02 	9.57E-02
160.0 	4.84E-05 	9.34E-05 	1.90E-04 	4.25E-04 	1.08E-02 	1.07E-02 	4.38E-02 	9.79E-02
162.0 	3.28E-05 	6.35E-05 	1.29E-04 	2.89E-04 	1.12E-02 	1.11E-02 	4.52E-02 	1.01E-01
164.0 	2.69E-05 	5.21E-05 	1.06E-04 	2.37E-04 	1.14E-02 	1.13E-02 	4.57E-02 	1.02E-01
166.0 	2.53E-05 	4.92E-05 	9.98E-05 	2.23E-04 	1.14E-02 	1.13E-02 	4.60E-02 	1.03E-01
168.0 	2.57E-05 	5.00E-05 	1.01E-04 	2.27E-04 	1.15E-02 	1.14E-02 	4.60E-02 	1.03E-01
170.0 	2.73E-05 	5.32E-05 	1.08E-04 	2.42E-04 	1.15E-02 	1.14E-02 	4.61E-02 	1.03E-01
172.0 	3.00E-05 	5.87E-05 	1.19E-04 	2.66E-04 	1.15E-02 	1.14E-02 	4.61E-02 	1.03E-01
174.0 	3.42E-05 	6.71E-05 	1.36E-04 	3.04E-04 	1.14E-02 	1.13E-02 	4.61E-02 	1.03E-01
176.0 	4.06E-05 	7.98E-05 	1.61E-04 	3.61E-04 	1.14E-02 	1.13E-02 	4.60E-02 	1.03E-01
178.0 	5.07E-05 	1.00E-04 	2.01E-04 	4.52E-04 	1.13E-02 	1.12E-02 	4.58E-02 	1.02E-01
180.0 	6.85E-05 	1.36E-04 	2.73E-04 	6.12E-04 	1.12E-02 	1.10E-02 	4.55E-02 	1.01E-01
182.0 	1.02E-04 	2.03E-04 	4.07E-04 	9.14E-04 	1.10E-02 	1.06E-02 	4.50E-02 	9.94E-02
184.0 	1.49E-04 	2.96E-04 	5.94E-04 	1.33E-03 	1.07E-02 	1.02E-02 	4.42E-02 	9.67E-02
186.0 	1.88E-04 	3.75E-04 	7.50E-04 	1.69E-03 	1.05E-02 	9.76E-03 	4.35E-02 	9.45E-02
188.0 	2.16E-04 	4.31E-04 	8.62E-04 	1.94E-03 	1.03E-02 	9.47E-03 	4.30E-02 	9.29E-02
190.0 	2.36E-04 	4.72E-04 	9.44E-04 	2.12E-03 	1.02E-02 	9.26E-03 	4.27E-02 	9.18E-02
192.0 	2.52E-04 	5.03E-04 	1.01E-03 	2.26E-03 	1.01E-02 	9.10E-03 	4.24E-02 	9.09E-02
194.0 	2.64E-04 	5.27E-04 	1.05E-03 	2.37E-03 	1.00E-02 	8.98E-03 	4.22E-02 	9.02E-02
196.0 	2.74E-04 	5.46E-04 	1.09E-03 	2.46E-03 	9.96E-03 	8.88E-03 	4.20E-02 	8.97E-02
198.0 	2.81E-04 	5.62E-04 	1.12E-03 	2.53E-03 	9.91E-03 	8.80E-03 	4.19E-02 	8.92E-02
200.0 	2.88E-04 	5.75E-04 	1.15E-03 	2.59E-03 	9.87E-03 	8.73E-03 	4.18E-02 	8.89E-02
202.0 	2.93E-04 	5.86E-04 	1.17E-03 	2.64E-03 	9.84E-03 	8.67E-03 	4.17E-02 	8.86E-02
204.0 	2.98E-04 	5.96E-04 	1.19E-03 	2.68E-03 	9.81E-03 	8.63E-03 	4.16E-02 	8.83E-02
206.0 	3.02E-04 	6.04E-04 	1.21E-03 	2.72E-03 	9.78E-03 	8.58E-03 	4.16E-02 	8.81E-02
208.0 	3.05E-04 	6.11E-04 	1.22E-03 	2.75E-03 	9.76E-03 	8.55E-03 	4.15E-02 	8.79E-02
210.0 	3.08E-04 	6.17E-04 	1.23E-03 	2.78E-03 	9.74E-03 	8.52E-03 	4.14E-02 	8.77E-02
212.0 	3.11E-04 	6.22E-04 	1.24E-03 	2.80E-03 	9.73E-03 	8.49E-03 	4.14E-02 	8.76E-02
214.0 	3.13E-04 	6.27E-04 	1.25E-03 	2.82E-03 	9.71E-03 	8.47E-03 	4.14E-02 	8.74E-02
216.0 	3.16E-04 	6.31E-04 	1.26E-03 	2.84E-03 	9.70E-03 	8.45E-03 	4.13E-02 	8.73E-02
218.0 	3.17E-04 	6.35E-04 	1.27E-03 	2.86E-03 	9.69E-03 	8.43E-03 	4.13E-02 	8.72E-02
220.0 	3.19E-04 	6.38E-04 	1.28E-03 	2.87E-03 	9.68E-03 	8.41E-03 	4.13E-02 	8.71E-02
222.0 	3.21E-04 	6.41E-04 	1.28E-03 	2.89E-03 	9.67E-03 	8.39E-03 	4.12E-02 	8.70E-02
224.0 	3.22E-04 	6.44E-04 	1.29E-03 	2.90E-03 	9.66E-03 	8.38E-03 	4.12E-02 	8.70E-02
226.0 	3.24E-04 	6.47E-04 	1.29E-03 	2.91E-03 	9.65E-03 	8.37E-03 	4.12E-02 	8.69E-02
228.0 	3.25E-04 	6.49E-04 	1.30E-03 	2.92E-03 	9.65E-03 	8.35E-03 	4.12E-02 	8.68E-02
230.0 	3.26E-04 	6.52E-04 	1.30E-03 	2.93E-03 	9.64E-03 	8.34E-03 	4.12E-02 	8.68E-02
232.0 	3.27E-04 	6.54E-04 	1.31E-03 	2.94E-03 	9.63E-03 	8.33E-03 	4.11E-02 	8.67E-02
234.0 	3.28E-04 	6.56E-04 	1.31E-03 	2.95E-03 	9.63E-03 	8.32E-03 	4.11E-02 	8.67E-02
236.0 	3.29E-04 	6.58E-04 	1.32E-03 	2.96E-03 	9.62E-03 	8.31E-03 	4.11E-02 	8.66E-02
238.0 	3.30E-04 	6.59E-04 	1.32E-03 	2.97E-03 	9.62E-03 	8.30E-03 	4.11E-02 	8.66E-02
240.0 	3.31E-04 	6.61E-04 	1.32E-03 	2.97E-03 	9.61E-03 	8.30E-03 	4.11E-02 	8.65E-02
242.0 	3.31E-04 	6.62E-04 	1.32E-03 	2.98E-03 	9.61E-03 	8.29E-03 	4.11E-02 	8.65E-02
244.0 	3.32E-04 	6.64E-04 	1.33E-03 	2.99E-03 	9.60E-03 	8.28E-03 	4.11E-02 	8.64E-02
246.0 	3.33E-04 	6.65E-04 	1.33E-03 	2.99E-03 	9.60E-03 	8.27E-03 	4.10E-02 	8.64E-02
248.0 	3.33E-04 	6.67E-04 	1.33E-03 	3.00E-03 	9.59E-03 	8.27E-03 	4.10E-02 	8.64E-02
250.0 	3.34E-04 	6.68E-04 	1.34E-03 	3.01E-03 	9.59E-03 	8.26E-03 	4.10E-02 	8.63E-02
252.0 	3.35E-04 	6.69E-04 	1.34E-03 	3.01E-03 	9.59E-03 	8.25E-03 	4.10E-02 	8.63E-02
254.0 	3.35E-04 	6.70E-04 	1.34E-03 	3.02E-03 	9.58E-03 	8.25E-03 	4.10E-02 	8.62E-02
256.0 	3.36E-04 	6.71E-04 	1.34E-03 	3.02E-03 	9.58E-03 	8.24E-03 	4.10E-02 	8.62E-02
258.0 	3.37E-04 	6.73E-04 	1.35E-03 	3.03E-03 	9.58E-03 	8.24E-03 	4.10E-02 	8.62E-02
260.0 	3.37E-04 	6.74E-04 	1.35E-03 	3.03E-03 	9.57E-03 	8.23E-03 	4.10E-02 	8.62E-02
262.0 	3.38E-04 	6.75E-04 	1.35E-03 	3.04E-03 	9.57E-03 	8.23E-03 	4.10E-02 	8.61E-02
264.0 	3.38E-04 	6.76E-04 	1.35E-03 	3.04E-03 	9.57E-03 	8.22E-03 	4.10E-02 	8.61E-02
266.0 	3.39E-04 	6.77E-04 	1.35E-03 	3.05E-03 	9.56E-03 	8.21E-03 	4.10E-02 	8.61E-02
268.0 	3.39E-04 	6.78E-04 	1.36E-03 	3.05E-03 	9.56E-03 	8.21E-03 	4.09E-02 	8.60E-02
270.0 	3.40E-04 	6.79E-04 	1.36E-03 	3.05E-03 	9.56E-03 	8.21E-03 	4.09E-02 	8.60E-02
272.0 	3.40E-04 	6.80E-04 	1.36E-03 	3.06E-03 	9.55E-03 	8.20E-03 	4.09E-02 	8.60E-02
274.0 	3.41E-04 	6.80E-04 	1.36E-03 	3.06E-03 	9.55E-03 	8.20E-03 	4.09E-02 	8.60E-02
276.0 	3.41E-04 	6.81E-04 	1.36E-03 	3.07E-03 	9.55E-03 	8.19E-03 	4.09E-02 	8.59E-02
278.0 	3.41E-04 	6.82E-04 	1.36E-03 	3.07E-03 	9.55E-03 	8.19E-03 	4.09E-02 	8.59E-02
280.0 	3.42E-04 	6.83E-04 	1.37E-03 	3.07E-03 	9.54E-03 	8.18E-03 	4.09E-02 	8.59E-02
282.0 	3.42E-04 	6.84E-04 	1.37E-03 	3.08E-03 	9.54E-03 	8.18E-03 	4.09E-02 	8.59E-02
284.0 	3.43E-04 	6.85E-04 	1.37E-03 	3.08E-03 	9.54E-03 	8.18E-03 	4.09E-02 	8.59E-02
286.0 	3.43E-04 	6.85E-04 	1.37E-03 	3.08E-03 	9.54E-03 	8.17E-03 	4.09E-02 	8.58E-02
288.0 	3.43E-04 	6.86E-04 	1.37E-03 	3.09E-03 	9.53E-03 	8.17E-03 	4.09E-02 	8.58E-02
290.0 	3.44E-04 	6.87E-04 	1.37E-03 	3.09E-03 	9.53E-03 	8.16E-03 	4.09E-02 	8.58E-02
295.0 	3.45E-04 	6.88E-04 	1.38E-03 	3.10E-03 	9.53E-03 	8.15E-03 	4.09E-02 	8.57E-02
300.0 	3.45E-04 	6.90E-04 	1.38E-03 	3.11E-03 	9.52E-03 	8.15E-03 	4.08E-02 	8.57E-02
305.0 	3.46E-04 	6.92E-04 	1.38E-03 	3.11E-03 	9.52E-03 	8.14E-03 	4.08E-02 	8.56E-02
310.0 	3.47E-04 	6.93E-04 	1.39E-03 	3.12E-03 	9.51E-03 	8.13E-03 	4.08E-02 	8.56E-02
315.0 	3.48E-04 	6.94E-04 	1.39E-03 	3.13E-03 	9.51E-03 	8.12E-03 	4.08E-02 	8.56E-02
320.0 	3.48E-04 	6.96E-04 	1.39E-03 	3.13E-03 	9.50E-03 	8.11E-03 	4.08E-02 	8.55E-02
325.0 	3.49E-04 	6.97E-04 	1.39E-03 	3.14E-03 	9.49E-03 	8.11E-03 	4.08E-02 	8.55E-02
330.0 	3.49E-04 	6.98E-04 	1.40E-03 	3.14E-03 	9.49E-03 	8.10E-03 	4.07E-02 	8.54E-02
335.0 	3.50E-04 	6.99E-04 	1.40E-03 	3.14E-03 	9.48E-03 	8.09E-03 	4.07E-02 	8.54E-02
340.0 	3.50E-04 	6.99E-04 	1.40E-03 	3.15E-03 	9.48E-03 	8.08E-03 	4.07E-02 	8.53E-02
345.0 	3.49E-04 	6.98E-04 	1.40E-03 	3.14E-03 	9.45E-03 	8.06E-03 	4.06E-02 	8.51E-02
350.0 	3.45E-04 	6.90E-04 	1.38E-03 	3.11E-03 	9.33E-03 	7.96E-03 	4.01E-02 	8.40E-02
360.0 	3.34E-04 	6.67E-04 	1.33E-03 	3.00E-03 	8.99E-03 	7.66E-03 	3.86E-02 	8.09E-02
370.0 	3.23E-04 	6.46E-04 	1.29E-03 	2.91E-03 	8.68E-03 	7.40E-03 	3.73E-02 	7.81E-02
380.0 	3.15E-04 	6.29E-04 	1.26E-03 	2.83E-03 	8.43E-03 	7.17E-03 	3.62E-02 	7.59E-02
390.0 	3.08E-04 	6.15E-04 	1.23E-03 	2.77E-03 	8.22E-03 	7.00E-03 	3.53E-02 	7.40E-02
400.0 	3.03E-04 	6.05E-04 	1.21E-03 	2.72E-03 	8.06E-03 	6.85E-03 	3.47E-02 	7.25E-02
420.0 	2.96E-04 	5.92E-04 	1.18E-03 	2.67E-03 	7.83E-03 	6.65E-03 	3.37E-02 	7.05E-02
440.0 	2.93E-04 	5.86E-04 	1.17E-03 	2.64E-03 	7.70E-03 	6.54E-03 	3.31E-02 	6.93E-02
460.0 	2.92E-04 	5.84E-04 	1.17E-03 	2.63E-03 	7.63E-03 	6.47E-03 	3.29E-02 	6.87E-02
480.0 	2.92E-04 	5.85E-04 	1.17E-03 	2.63E-03 	7.61E-03 	6.44E-03 	3.28E-02 	6.85E-02
500.0 	2.94E-04 	5.88E-04 	1.18E-03 	2.64E-03 	7.61E-03 	6.44E-03 	3.28E-02 	6.85E-02
520.0 	2.96E-04 	5.92E-04 	1.18E-03 	2.66E-03 	7.63E-03 	6.45E-03 	3.29E-02 	6.87E-02
540.0 	2.98E-04 	5.97E-04 	1.19E-03 	2.69E-03 	7.67E-03 	6.48E-03 	3.30E-02 	6.90E-02
560.0 	3.01E-04 	6.03E-04 	1.21E-03 	2.71E-03 	7.71E-03 	6.51E-03 	3.32E-02 	6.94E-02
580.0 	3.04E-04 	6.08E-04 	1.22E-03 	2.74E-03 	7.76E-03 	6.55E-03 	3.35E-02 	6.98E-02
600.0 	3.07E-04 	6.14E-04 	1.23E-03 	2.76E-03 	7.81E-03 	6.59E-03 	3.37E-02 	7.03E-02
 
