mH_GeV 	H_bb 	    Err_Hi  Err_Lo  H_tautau    Err_Hi  Err_Lo  H_mumu      Err_Hi  Err_Lo  H_ccbar     Err_Hi  Err_Lo  H_ttbar     Err_Hi  Err_Lo
141.0 	2.97E-01	+3.5	-3.5 	3.33E-02	+3.5	-3.5 	1.15E-04	+3.6	-3.7 	1.50E-02	+9.5	-9.5 	0.00E+00	+0.0	-0.0
142.0 	2.81E-01	+3.5	-3.5 	3.15E-02	+3.5	-3.5 	1.09E-04	+3.6	-3.6 	1.41E-02	+9.5	-9.6 	0.00E+00	+0.0	-0.0
143.0 	2.64E-01	+3.6	-3.6 	2.97E-02	+3.4	-3.4 	1.03E-04	+3.5	-3.6 	1.33E-02	+9.5	-9.6 	0.00E+00	+0.0	-0.0
144.0 	2.48E-01	+3.7	-3.6 	2.79E-02	+3.4	-3.4 	9.67E-05	+3.5	-3.5 	1.25E-02	+9.5	-9.7 	0.00E+00	+0.0	-0.0
145.0 	2.32E-01	+3.7	-3.7 	2.61E-02	+3.3	-3.3 	9.06E-05	+3.4	-3.4 	1.16E-02	+9.6	-9.7 	0.00E+00	+0.0	-0.0
146.0 	2.16E-01	+3.8	-3.8 	2.44E-02	+3.3	-3.3 	8.46E-05	+3.4	-3.4 	1.09E-02	+9.6	-9.7 	0.00E+00	+0.0	-0.0
147.0 	2.01E-01	+3.8	-3.8 	2.27E-02	+3.2	-3.2 	7.87E-05	+3.3	-3.3 	1.01E-02	+9.6	-9.7 	0.00E+00	+0.0	-0.0
148.0 	1.85E-01	+3.9	-3.9 	2.09E-02	+3.1	-3.2 	7.26E-05	+3.2	-3.3 	9.35E-03	+9.7	-9.7 	0.00E+00	+0.0	-0.0
149.0 	1.72E-01	+3.9	-4.0 	1.94E-02	+3.1	-3.1 	6.74E-05	+3.2	-3.2 	8.65E-03	+9.7	-9.7 	0.00E+00	+0.0	-0.0
150.0 	1.57E-01	+4.0	-4.0 	1.79E-02	+3.0	-3.1 	6.19E-05	+3.1	-3.2 	7.93E-03	+9.7	-9.7 	0.00E+00	+0.0	-0.0
151.0 	1.43E-01	+4.0	-4.1 	1.62E-02	+3.0	-3.0 	5.65E-05	+3.1	-3.1 	7.23E-03	+9.8	-9.7 	0.00E+00	+0.0	-0.0
152.0 	1.30E-01	+4.1	-4.1 	1.48E-02	+3.0	-3.0 	5.13E-05	+3.0	-3.1 	6.57E-03	+9.8	-9.8 	0.00E+00	+0.0	-0.0
153.0 	1.17E-01	+4.2	-4.2 	1.34E-02	+2.9	-3.0 	4.63E-05	+3.0	-3.0 	5.91E-03	+9.8	-9.8 	0.00E+00	+0.0	-0.0
154.0 	1.05E-01	+4.2	-4.2 	1.19E-02	+2.9	-2.9 	4.14E-05	+2.9	-3.0 	5.28E-03	+9.8	-9.8 	0.00E+00	+0.0	-0.0
155.0 	9.23E-02	+4.3	-4.2 	1.05E-02	+2.8	-2.9 	3.65E-05	+2.9	-2.9 	4.65E-03	+9.8	-9.8 	0.00E+00	+0.0	-0.0
156.0 	8.02E-02	+4.3	-4.3 	9.15E-03	+2.8	-2.8 	3.17E-05	+2.8	-2.9 	4.04E-03	+9.9	-9.8 	0.00E+00	+0.0	-0.0
157.0 	6.82E-02	+4.3	-4.3 	7.79E-03	+2.8	-2.8 	2.71E-05	+2.8	-2.8 	3.44E-03	+9.9	-9.8 	0.00E+00	+0.0	-0.0
158.0 	5.65E-02	+4.4	-4.4 	6.46E-03	+2.7	-2.8 	2.25E-05	+2.8	-2.7 	2.85E-03	+9.9	-9.8 	0.00E+00	+0.0	-0.0
159.0 	4.52E-02	+4.4	-4.4 	5.17E-03	+2.7	-2.7 	1.80E-05	+2.8	-2.7 	2.28E-03	+9.9	-9.8 	0.00E+00	+0.0	-0.0
160.0 	3.46E-02	+4.5	-4.4 	3.96E-03	+2.6	-2.7 	1.38E-05	+2.7	-2.6 	1.74E-03	+9.9	-9.8 	0.00E+00	+0.0	-0.0
162.0 	1.98E-02	+4.5	-4.5 	2.27E-03	+2.6	-2.7 	7.87E-06	+2.7	-2.6 	9.95E-04	+9.9	-9.8 	0.00E+00	+0.0	-0.0
164.0 	1.36E-02	+4.5	-4.5 	1.56E-03	+2.6	-2.7 	5.43E-06	+2.7	-2.6 	6.85E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
165.0 	1.19E-02	+4.5	-4.5 	1.37E-03	+2.6	-2.7 	4.75E-06	+2.7	-2.6 	5.98E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
166.0 	1.07E-02	+4.5	-4.5 	1.24E-03	+2.6	-2.6 	4.30E-06	+2.7	-2.6 	5.40E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
168.0 	9.06E-03	+4.5	-4.5 	1.05E-03	+2.6	-2.6 	3.63E-06	+2.6	-2.6 	4.57E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
170.0 	7.93E-03	+4.5	-4.5 	9.20E-04	+2.6	-2.6 	3.19E-06	+2.6	-2.6 	4.00E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
172.0 	7.10E-03	+4.5	-4.5 	8.25E-04	+2.6	-2.6 	2.86E-06	+2.6	-2.6 	3.57E-04	+9.9	-9.9 	0.00E+00	+0.0	-0.0
174.0 	6.45E-03	+4.5	-4.5 	7.51E-04	+2.6	-2.6 	2.60E-06	+2.6	-2.6 	3.25E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
175.0 	6.17E-03	+4.5	-4.5 	7.19E-04	+2.6	-2.6 	2.49E-06	+2.6	-2.6 	3.10E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
176.0 	5.91E-03	+4.6	-4.5 	6.89E-04	+2.6	-2.6 	2.39E-06	+2.7	-2.6 	2.97E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
178.0 	5.44E-03	+4.6	-4.5 	6.36E-04	+2.6	-2.6 	2.20E-06	+2.7	-2.6 	2.74E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
180.0 	5.01E-03	+4.6	-4.5 	5.87E-04	+2.6	-2.6 	2.04E-06	+2.7	-2.6 	2.52E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
182.0 	4.55E-03	+4.6	-4.5 	5.34E-04	+2.6	-2.6 	1.85E-06	+2.7	-2.6 	2.29E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
184.0 	4.09E-03	+4.6	-4.5 	4.81E-04	+2.6	-2.6 	1.67E-06	+2.7	-2.6 	2.06E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
185.0 	3.88E-03	+4.6	-4.5 	4.58E-04	+2.6	-2.6 	1.59E-06	+2.7	-2.6 	1.96E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
186.0 	3.70E-03	+4.6	-4.5 	4.37E-04	+2.6	-2.6 	1.52E-06	+2.6	-2.5 	1.87E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
188.0 	3.41E-03	+4.6	-4.5 	4.03E-04	+2.6	-2.6 	1.40E-06	+2.6	-2.5 	1.72E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
190.0 	3.17E-03	+4.6	-4.6 	3.76E-04	+2.6	-2.5 	1.31E-06	+2.6	-2.5 	1.59E-04	+10.0	-9.8 	0.00E+00	+0.0	-0.0
192.0 	2.97E-03	+4.6	-4.6 	3.53E-04	+2.6	-2.6 	1.23E-06	+2.6	-2.5 	1.50E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
194.0 	2.80E-03	+4.6	-4.6 	3.33E-04	+2.6	-2.6 	1.16E-06	+2.6	-2.6 	1.41E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
195.0 	2.72E-03	+4.6	-4.6 	3.24E-04	+2.6	-2.6 	1.13E-06	+2.6	-2.6 	1.37E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
196.0 	2.65E-03	+4.6	-4.6 	3.16E-04	+2.6	-2.6 	1.10E-06	+2.6	-2.6 	1.34E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
198.0 	2.52E-03	+4.6	-4.6 	3.01E-04	+2.6	-2.6 	1.05E-06	+2.6	-2.6 	1.27E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
200.0 	2.40E-03	+4.6	-4.6 	2.87E-04	+2.5	-2.6 	9.96E-07	+2.6	-2.6 	1.21E-04	+10.0	-10.0 	0.00E+00	+0.0	-0.0
202.0 	2.29E-03	+4.6	-4.6 	2.75E-04	+2.6	-2.6 	9.52E-07	+2.6	-2.6 	1.16E-04	+10.0	-10.0 	0.00E+00	+0.0	-0.0
204.0 	2.19E-03	+4.6	-4.6 	2.63E-04	+2.6	-2.6 	9.13E-07	+2.6	-2.6 	1.11E-04	+10.0	-10.0 	0.00E+00	+0.0	-0.0
206.0 	2.10E-03	+4.6	-4.6 	2.52E-04	+2.6	-2.6 	8.76E-07	+2.6	-2.6 	1.06E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
208.0 	2.01E-03	+4.6	-4.6 	2.43E-04	+2.6	-2.6 	8.43E-07	+2.6	-2.6 	1.02E-04	+10.0	-9.9 	0.00E+00	+0.0	-0.0
210.0 	1.93E-03	+4.6	-4.6 	2.34E-04	+2.6	-2.6 	8.11E-07	+2.6	-2.6 	9.75E-05	+10.0	-9.9 	0.00E+00	+0.0	-0.0
212.0 	1.87E-03	+4.6	-4.6 	2.25E-04	+2.6	-2.6 	7.81E-07	+2.6	-2.6 	9.38E-05	+10.0	-9.9 	0.00E+00	+0.0	-0.0
214.0 	1.80E-03	+4.7	-4.6 	2.18E-04	+2.6	-2.6 	7.54E-07	+2.6	-2.6 	9.04E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
216.0 	1.73E-03	+4.7	-4.6 	2.10E-04	+2.6	-2.6 	7.29E-07	+2.6	-2.6 	8.71E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
218.0 	1.67E-03	+4.7	-4.5 	2.03E-04	+2.6	-2.6 	7.04E-07	+2.6	-2.6 	8.41E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
220.0 	1.61E-03	+4.7	-4.5 	1.97E-04	+2.6	-2.6 	6.81E-07	+2.6	-2.6 	8.11E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
222.0 	1.56E-03	+4.7	-4.5 	1.90E-04	+2.6	-2.6 	6.59E-07	+2.6	-2.6 	7.84E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
224.0 	1.51E-03	+4.7	-4.5 	1.84E-04	+2.6	-2.6 	6.39E-07	+2.6	-2.6 	7.59E-05	+10.1	-9.9 	0.00E+00	+0.0	-0.0
226.0 	1.46E-03	+4.7	-4.5 	1.79E-04	+2.6	-2.6 	6.19E-07	+2.6	-2.6 	7.34E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
228.0 	1.41E-03	+4.7	-4.5 	1.73E-04	+2.6	-2.6 	6.00E-07	+2.6	-2.6 	7.10E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
230.0 	1.37E-03	+4.7	-4.5 	1.68E-04	+2.6	-2.6 	5.82E-07	+2.6	-2.6 	6.88E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
232.0 	1.33E-03	+4.7	-4.5 	1.63E-04	+2.6	-2.6 	5.65E-07	+2.6	-2.6 	6.67E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
234.0 	1.29E-03	+4.7	-4.5 	1.58E-04	+2.6	-2.6 	5.49E-07	+2.6	-2.6 	6.46E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
236.0 	1.25E-03	+4.7	-4.5 	1.54E-04	+2.6	-2.6 	5.33E-07	+2.6	-2.6 	6.27E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
238.0 	1.21E-03	+4.7	-4.5 	1.49E-04	+2.6	-2.6 	5.19E-07	+2.6	-2.6 	6.09E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
240.0 	1.17E-03	+4.7	-4.5 	1.45E-04	+2.6	-2.6 	5.05E-07	+2.6	-2.6 	5.92E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
242.0 	1.14E-03	+4.7	-4.6 	1.41E-04	+2.6	-2.6 	4.91E-07	+2.6	-2.6 	5.75E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
244.0 	1.11E-03	+4.7	-4.6 	1.38E-04	+2.6	-2.6 	4.78E-07	+2.6	-2.6 	5.59E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
246.0 	1.08E-03	+4.7	-4.6 	1.34E-04	+2.6	-2.6 	4.66E-07	+2.6	-2.6 	5.43E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
248.0 	1.05E-03	+4.7	-4.6 	1.31E-04	+2.6	-2.7 	4.53E-07	+2.6	-2.6 	5.28E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
250.0 	1.02E-03	+4.7	-4.6 	1.27E-04	+2.6	-2.7 	4.42E-07	+2.6	-2.6 	5.14E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
252.0 	9.95E-04	+4.7	-4.6 	1.24E-04	+2.6	-2.7 	4.31E-07	+2.6	-2.6 	5.00E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
254.0 	9.69E-04	+4.7	-4.6 	1.21E-04	+2.6	-2.6 	4.20E-07	+2.6	-2.6 	4.87E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
256.0 	9.43E-04	+4.7	-4.6 	1.18E-04	+2.6	-2.6 	4.10E-07	+2.6	-2.6 	4.74E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
258.0 	9.19E-04	+4.7	-4.6 	1.15E-04	+2.6	-2.6 	4.00E-07	+2.6	-2.6 	4.62E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
260.0 	8.96E-04	+4.7	-4.6 	1.12E-04	+2.6	-2.6 	3.90E-07	+2.6	-2.6 	4.51E-05	+10.1	-10.0 	0.00E+00	+0.0	-0.0
262.0 	8.74E-04	+4.7	-4.6 	1.10E-04	+2.6	-2.6 	3.81E-07	+2.6	-2.6 	4.39E-05	+10.1	-10.0 	1.89E-07	+342.0	-102.1 
264.0 	8.52E-04	+4.7	-4.6 	1.07E-04	+2.6	-2.6 	3.72E-07	+2.6	-2.6 	4.28E-05	+10.1	-10.0 	4.49E-07	+276.1	-91.5 
266.0 	8.31E-04	+4.7	-4.6 	1.05E-04	+2.6	-2.6 	3.63E-07	+2.6	-2.6 	4.18E-05	+10.1	-10.0 	8.63E-07	+210.1	-80.9 
268.0 	8.11E-04	+4.7	-4.6 	1.02E-04	+2.6	-2.6 	3.55E-07	+2.6	-2.6 	4.08E-05	+10.1	-10.0 	1.46E-06	+144.1	-70.3 
270.0 	7.92E-04	+4.7	-4.6 	1.00E-04	+2.6	-2.6 	3.47E-07	+2.6	-2.6 	3.98E-05	+10.1	-10.0 	2.29E-06	+78.1	-59.7 
272.0 	7.73E-04	+4.7	-4.6 	9.80E-05	+2.6	-2.6 	3.40E-07	+2.6	-2.6 	3.89E-05	+10.1	-10.0 	3.37E-06	+72.3	-56.6 
274.0 	7.55E-04	+4.7	-4.6 	9.58E-05	+2.6	-2.6 	3.32E-07	+2.6	-2.6 	3.80E-05	+10.1	-10.0 	4.72E-06	+66.5	-53.6 
