SiPMtype		ROC		HalfROC		index		seq		iring		iphi		Trig.-Out		TC		t		
TM-B11B12		1		0		91		19		7		0		6		0		1
TM-B11B12		1		0		93		21		7		1		6		0		1
TM-B11B12		1		0		104		32		7		2		6		3		1
TM-B11B12		1		0		106		34		7		3		6		3		1
TM-B11B12		1		0		99		27		-1		-1		-1		-1		-1
TM-B11B12		1		0		100		28		7		4		6		2		1
TM-B11B12		1		0		102		30		7		5		6		2		1
TM-B11B12		1		0		95		23		7		6		6		1		1
TM-B11B12		1		0		97		25		7		7		6		1		1
TM-B11B12		1		0		86		14		8		0		5		3		1
TM-B11B12		1		0		88		16		8		1		5		3		1
TM-B11B12		1		0		82		10		8		2		5		2		1
TM-B11B12		1		0		84		12		8		3		5		2		1
TM-B11B12		1		0		73		1		8		4		5		0		1
TM-B11B12		1		0		75		3		8		5		5		0		1
TM-B11B12		1		0		77		5		8		6		5		1		1
TM-B11B12		1		0		79		7		8		7		5		1		1
TM-B11B12		1		0		85		13		9		0		5		3		1
TM-B11B12		1		0		87		15		9		1		5		3		1
TM-B11B12		1		0		80		8		-1		-1		-1		-1		-1
TM-B11B12		1		0		81		9		9		2		5		2		1
TM-B11B12		1		0		83		11		9		3		5		2		1
TM-B11B12		1		0		72		0		9		4		5		0		1
TM-B11B12		1		0		74		2		9		5		5		0		1
TM-B11B12		1		0		76		4		9		6		5		1		1
TM-B11B12		1		0		78		6		9		7		5		1		1
TM-B11B12		0		1		69		33		10		0		4		3		1
TM-B11B12		0		1		71		35		10		1		4		3		1
TM-B11B12		0		1		65		29		10		2		4		2		1
TM-B11B12		0		1		67		31		10		3		4		2		1
TM-B11B12		0		1		60		24		10		4		4		1		1
TM-B11B12		0		1		62		26		10		5		4		1		1
TM-B11B12		0		1		56		20		10		6		4		0		1
TM-B11B12		0		1		58		22		10		7		4		0		1
TM-B11B12		0		1		68		32		11		0		4		3		1
TM-B11B12		0		1		70		34		11		1		4		3		1
TM-B11B12		0		1		63		27		-1		-1		-1		-1		-1
TM-B11B12		0		1		64		28		11		2		4		2		1
TM-B11B12		0		1		66		30		11		3		4		2		1
TM-B11B12		0		1		59		23		11		4		4		1		1
TM-B11B12		0		1		61		25		11		5		4		1		1
TM-B11B12		0		1		53		17		-1		-1		-1		-1		-1
TM-B11B12		0		1		54		18		-1		-1		-1		-1		-1
TM-B11B12		0		1		55		19		11		6		4		0		1
TM-B11B12		0		1		57		21		11		7		4		0		1
TM-B11B12		0		1		41		5		12		0		3		1		1
TM-B11B12		0		1		43		7		12		1		3		1		1
TM-B11B12		0		1		37		1		12		2		3		0		1
TM-B11B12		0		1		39		3		12		3		3		0		1
TM-B11B12		0		1		50		14		12		4		3		3		1
TM-B11B12		0		1		52		16		12		5		3		3		1
TM-B11B12		0		1		46		10		12		6		3		2		1
TM-B11B12		0		1		48		12		12		7		3		2		1
TM-B11B12		0		1		40		4		13		0		3		1		1
TM-B11B12		0		1		42		6		13		1		3		1		1
TM-B11B12		0		1		36		0		13		2		3		0		1
TM-B11B12		0		1		38		2		13		3		3		0		1
TM-B11B12		0		1		49		13		13		4		3		3		1
TM-B11B12		0		1		51		15		13		5		3		3		1
TM-B11B12		0		1		44		8		-1		-1		-1		-1		-1
TM-B11B12		0		1		45		9		13		6		3		2		1
TM-B11B12		0		1		47		11		13		7		3		2		1
TM-B11B12		0		0		20		20		14		0		2		0		1
TM-B11B12		0		0		22		22		14		1		2		0		1
TM-B11B12		0		0		33		33		14		2		2		3		1
TM-B11B12		0		0		35		35		14		3		2		3		1
TM-B11B12		0		0		29		29		14		4		2		2		1
TM-B11B12		0		0		31		31		14		5		2		2		1
TM-B11B12		0		0		24		24		14		6		2		1		1
TM-B11B12		0		0		26		26		14		7		2		1		1
TM-B11B12		0		0		17		17		-1		-1		-1		-1		-1
TM-B11B12		0		0		18		18		-1		-1		-1		-1		-1
TM-B11B12		0		0		19		19		15		0		2		0		1
TM-B11B12		0		0		21		21		15		1		2		0		1
TM-B11B12		0		0		32		32		15		2		2		3		1
TM-B11B12		0		0		34		34		15		3		2		3		1
TM-B11B12		0		0		27		27		-1		-1		-1		-1		-1
TM-B11B12		0		0		28		28		15		4		2		2		1
TM-B11B12		0		0		30		30		15		5		2		2		1
TM-B11B12		0		0		23		23		15		6		2		1		1
TM-B11B12		0		0		25		25		15		7		2		1		1
TM-B11B12		0		0		14		14		16		0		1		3		1
TM-B11B12		0		0		16		16		16		1		1		3		1
TM-B11B12		0		0		10		10		16		2		1		2		1
TM-B11B12		0		0		12		12		16		3		1		2		1
TM-B11B12		0		0		1		1		16		4		1		0		1
TM-B11B12		0		0		3		3		16		5		1		0		1
TM-B11B12		0		0		5		5		16		6		1		1		1
TM-B11B12		0		0		7		7		16		7		1		1		1
TM-B11B12		0		0		8		8		-1		-1		-1		-1		-1
TM-B11B12		0		0		13		13		17		0		1		3		1
TM-B11B12		0		0		15		15		17		1		1		3		1
TM-B11B12		0		0		9		9		17		2		1		2		1
TM-B11B12		0		0		11		11		17		3		1		2		1
TM-B11B12		0		0		0		0		17		4		1		0		1
TM-B11B12		0		0		2		2		17		5		1		0		1
TM-B11B12		0		0		4		4		17		6		1		1		1
TM-B11B12		0		0		6		6		17		7		1		1		1
TM-B12		1		0		92		20		6		0		6		0		1
TM-B12		1		0		94		22		6		1		6		0		1
TM-B12		1		0		105		33		6		2		6		3		1
TM-B12		1		0		107		35		6		3		6		3		1
TM-B12		1		0		101		29		6		4		6		2		1
TM-B12		1		0		103		31		6		5		6		2		1
TM-B12		1		0		96		24		6		6		6		1		1
TM-B12		1		0		98		26		6		7		6		1		1
TM-B12		1		0		89		17		-1		-1		-1		-1		-1
TM-B12		1		0		90		18		-1		-1		-1		-1		-1
TM-B12		1		0		91		19		7		0		6		0		1
TM-B12		1		0		93		21		7		1		6		0		1
TM-B12		1		0		104		32		7		2		6		3		1
TM-B12		1		0		106		34		7		3		6		3		1
TM-B12		1		0		99		27		-1		-1		-1		-1		-1
TM-B12		1		0		100		28		7		4		6		2		1
TM-B12		1		0		102		30		7		5		6		2		1
TM-B12		1		0		95		23		7		6		6		1		1
TM-B12		1		0		97		25		7		7		6		1		1
TM-B12		1		0		86		14		8		0		5		3		1
TM-B12		1		0		88		16		8		1		5		3		1
TM-B12		1		0		82		10		8		2		5		2		1
TM-B12		1		0		84		12		8		3		5		2		1
TM-B12		1		0		73		1		8		4		5		0		1
TM-B12		1		0		75		3		8		5		5		0		1
TM-B12		1		0		77		5		8		6		5		1		1
TM-B12		1		0		79		7		8		7		5		1		1
TM-B12		1		0		85		13		9		0		5		3		1
TM-B12		1		0		87		15		9		1		5		3		1
TM-B12		1		0		80		8		-1		-1		-1		-1		-1
TM-B12		1		0		81		9		9		2		5		2		1
TM-B12		1		0		83		11		9		3		5		2		1
TM-B12		1		0		72		0		9		4		5		0		1
TM-B12		1		0		74		2		9		5		5		0		1
TM-B12		1		0		76		4		9		6		5		1		1
TM-B12		1		0		78		6		9		7		5		1		1
TM-B12		0		1		69		33		10		0		4		3		1
TM-B12		0		1		71		35		10		1		4		3		1
TM-B12		0		1		65		29		10		2		4		2		1
TM-B12		0		1		67		31		10		3		4		2		1
TM-B12		0		1		60		24		10		4		4		1		1
TM-B12		0		1		62		26		10		5		4		1		1
TM-B12		0		1		56		20		10		6		4		0		1
TM-B12		0		1		58		22		10		7		4		0		1
TM-B12		0		1		68		32		11		0		4		3		1
TM-B12		0		1		70		34		11		1		4		3		1
TM-B12		0		1		63		27		-1		-1		-1		-1		-1
TM-B12		0		1		64		28		11		2		4		2		1
TM-B12		0		1		66		30		11		3		4		2		1
TM-B12		0		1		59		23		11		4		4		1		1
TM-B12		0		1		61		25		11		5		4		1		1
TM-B12		0		1		53		17		-1		-1		-1		-1		-1
TM-B12		0		1		54		18		-1		-1		-1		-1		-1
TM-B12		0		1		55		19		11		6		4		0		1
TM-B12		0		1		57		21		11		7		4		0		1
TM-B12		0		1		41		5		12		0		3		1		1
TM-B12		0		1		43		7		12		1		3		1		1
TM-B12		0		1		37		1		12		2		3		0		1
TM-B12		0		1		39		3		12		3		3		0		1
TM-B12		0		1		50		14		12		4		3		3		1
TM-B12		0		1		52		16		12		5		3		3		1
TM-B12		0		1		46		10		12		6		3		2		1
TM-B12		0		1		48		12		12		7		3		2		1
TM-B12		0		1		40		4		13		0		3		1		1
TM-B12		0		1		42		6		13		1		3		1		1
TM-B12		0		1		36		0		13		2		3		0		1
TM-B12		0		1		38		2		13		3		3		0		1
TM-B12		0		1		49		13		13		4		3		3		1
TM-B12		0		1		51		15		13		5		3		3		1
TM-B12		0		1		44		8		-1		-1		-1		-1		-1
TM-B12		0		1		45		9		13		6		3		2		1
TM-B12		0		1		47		11		13		7		3		2		1
TM-B12		0		0		20		20		14		0		2		0		1
TM-B12		0		0		22		22		14		1		2		0		1
TM-B12		0		0		33		33		14		2		2		3		1
TM-B12		0		0		35		35		14		3		2		3		1
TM-B12		0		0		29		29		14		4		2		2		1
TM-B12		0		0		31		31		14		5		2		2		1
TM-B12		0		0		24		24		14		6		2		1		1
TM-B12		0		0		26		26		14		7		2		1		1
TM-B12		0		0		17		17		-1		-1		-1		-1		-1
TM-B12		0		0		18		18		-1		-1		-1		-1		-1
TM-B12		0		0		19		19		15		0		2		0		1
TM-B12		0		0		21		21		15		1		2		0		1
TM-B12		0		0		32		32		15		2		2		3		1
TM-B12		0		0		34		34		15		3		2		3		1
TM-B12		0		0		27		27		-1		-1		-1		-1		-1
TM-B12		0		0		28		28		15		4		2		2		1
TM-B12		0		0		30		30		15		5		2		2		1
TM-B12		0		0		23		23		15		6		2		1		1
TM-B12		0		0		25		25		15		7		2		1		1
TM-B12		0		0		14		14		16		0		1		3		1
TM-B12		0		0		16		16		16		1		1		3		1
TM-B12		0		0		10		10		16		2		1		2		1
TM-B12		0		0		12		12		16		3		1		2		1
TM-B12		0		0		1		1		16		4		1		0		1
TM-B12		0		0		3		3		16		5		1		0		1
TM-B12		0		0		5		5		16		6		1		1		1
TM-B12		0		0		7		7		16		7		1		1		1
TM-B12		0		0		8		8		-1		-1		-1		-1		-1
TM-B12		0		0		13		13		17		0		1		3		1
TM-B12		0		0		15		15		17		1		1		3		1
TM-B12		0		0		9		9		17		2		1		2		1
TM-B12		0		0		11		11		17		3		1		2		1
TM-B12		0		0		0		0		17		4		1		0		1
TM-B12		0		0		2		2		17		5		1		0		1
TM-B12		0		0		4		4		17		6		1		1		1
TM-B12		0		0		6		6		17		7		1		1		1
TM-C5		0		1		40		4		13		0		3		1		1
TM-C5		0		1		42		6		13		1		3		1		1
TM-C5		0		1		36		0		13		2		3		0		1
TM-C5		0		1		38		2		13		3		3		0		1
TM-C5		0		1		49		13		13		4		3		3		1
TM-C5		0		1		51		15		13		5		3		3		1
TM-C5		0		1		44		8		-1		-1		-1		-1		-1
TM-C5		0		1		45		9		13		6		3		2		1
TM-C5		0		1		47		11		13		7		3		2		1
TM-C5		0		0		20		20		14		0		2		0		1
TM-C5		0		0		22		22		14		1		2		0		1
TM-C5		0		0		33		33		14		2		2		3		1
TM-C5		0		0		35		35		14		3		2		3		1
TM-C5		0		0		29		29		14		4		2		2		1
TM-C5		0		0		31		31		14		5		2		2		1
TM-C5		0		0		24		24		14		6		2		1		1
TM-C5		0		0		26		26		14		7		2		1		1
TM-C5		0		0		17		17		-1		-1		-1		-1		-1
TM-C5		0		0		18		18		-1		-1		-1		-1		-1
TM-C5		0		0		19		19		15		0		2		0		1
TM-C5		0		0		21		21		15		1		2		0		1
TM-C5		0		0		32		32		15		2		2		3		1
TM-C5		0		0		34		34		15		3		2		3		1
TM-C5		0		0		27		27		-1		-1		-1		-1		-1
TM-C5		0		0		28		28		15		4		2		2		1
TM-C5		0		0		30		30		15		5		2		2		1
TM-C5		0		0		23		23		15		6		2		1		1
TM-C5		0		0		25		25		15		7		2		1		1
TM-C5		0		0		14		14		16		0		1		3		1
TM-C5		0		0		16		16		16		1		1		3		1
TM-C5		0		0		10		10		16		2		1		2		1
TM-C5		0		0		12		12		16		3		1		2		1
TM-C5		0		0		1		1		16		4		1		0		1
TM-C5		0		0		3		3		16		5		1		0		1
TM-C5		0		0		5		5		16		6		1		1		1
TM-C5		0		0		7		7		16		7		1		1		1
TM-C5		0		0		8		8		-1		-1		-1		-1		-1
TM-C5		0		0		13		13		17		0		1		3		1
TM-C5		0		0		15		15		17		1		1		3		1
TM-C5		0		0		9		9		17		2		1		2		1
TM-C5		0		0		11		11		17		3		1		2		1
TM-C5		0		0		0		0		17		4		1		0		1
TM-C5		0		0		2		2		17		5		1		0		1
TM-C5		0		0		4		4		17		6		1		1		1
TM-C5		0		0		6		6		17		7		1		1		1
TM-D8		0		1		69		33		18		0		4		3		1
TM-D8		0		1		71		35		18		1		4		3		1
TM-D8		0		1		65		29		18		2		4		2		1
TM-D8		0		1		67		31		18		3		4		2		1
TM-D8		0		1		60		24		18		4		4		1		1
TM-D8		0		1		62		26		18		5		4		1		1
TM-D8		0		1		56		20		18		6		4		0		1
TM-D8		0		1		58		22		18		7		4		0		1
TM-D8		0		1		68		32		19		0		4		3		1
TM-D8		0		1		70		34		19		1		4		3		1
TM-D8		0		1		63		27		-1		-1		-1		-1		-1
TM-D8		0		1		64		28		19		2		4		2		1
TM-D8		0		1		66		30		19		3		4		2		1
TM-D8		0		1		59		23		19		4		4		1		1
TM-D8		0		1		61		25		19		5		4		1		1
TM-D8		0		1		53		17		-1		-1		-1		-1		-1
TM-D8		0		1		54		18		-1		-1		-1		-1		-1
TM-D8		0		1		55		19		19		6		4		0		1
TM-D8		0		1		57		21		19		7		4		0		1
TM-D8		0		1		41		5		20		0		3		1		1
TM-D8		0		1		43		7		20		1		3		1		1
TM-D8		0		1		37		1		20		2		3		0		1
TM-D8		0		1		39		3		20		3		3		0		1
TM-D8		0		1		50		14		20		4		3		3		1
TM-D8		0		1		52		16		20		5		3		3		1
TM-D8		0		1		46		10		20		6		3		2		1
TM-D8		0		1		48		12		20		7		3		2		1
TM-D8		0		1		40		4		21		0		3		1		1
TM-D8		0		1		42		6		21		1		3		1		1
TM-D8		0		1		36		0		21		2		3		0		1
TM-D8		0		1		38		2		21		3		3		0		1
TM-D8		0		1		49		13		21		4		3		3		1
TM-D8		0		1		51		15		21		5		3		3		1
TM-D8		0		1		44		8		-1		-1		-1		-1		-1
TM-D8		0		1		45		9		21		6		3		2		1
TM-D8		0		1		47		11		21		7		3		2		1
TM-D8		0		0		20		20		22		0		2		0		1
TM-D8		0		0		22		22		22		1		2		0		1
TM-D8		0		0		33		33		22		2		2		3		1
TM-D8		0		0		35		35		22		3		2		3		1
TM-D8		0		0		29		29		22		4		2		2		1
TM-D8		0		0		31		31		22		5		2		2		1
TM-D8		0		0		24		24		22		6		2		1		1
TM-D8		0		0		26		26		22		7		2		1		1
TM-D8		0		0		17		17		-1		-1		-1		-1		-1
TM-D8		0		0		18		18		-1		-1		-1		-1		-1
TM-D8		0		0		19		19		23		0		2		0		1
TM-D8		0		0		21		21		23		1		2		0		1
TM-D8		0		0		32		32		23		2		2		3		1
TM-D8		0		0		34		34		23		3		2		3		1
TM-D8		0		0		27		27		-1		-1		-1		-1		-1
TM-D8		0		0		28		28		23		4		2		2		1
TM-D8		0		0		30		30		23		5		2		2		1
TM-D8		0		0		23		23		23		6		2		1		1
TM-D8		0		0		25		25		23		7		2		1		1
TM-D8		0		0		14		14		24		0		1		3		1
TM-D8		0		0		16		16		24		1		1		3		1
TM-D8		0		0		10		10		24		2		1		2		1
TM-D8		0		0		12		12		24		3		1		2		1
TM-D8		0		0		1		1		24		4		1		0		1
TM-D8		0		0		3		3		24		5		1		0		1
TM-D8		0		0		5		5		24		6		1		1		1
TM-D8		0		0		7		7		24		7		1		1		1
TM-D8		0		0		8		8		-1		-1		-1		-1		-1
TM-D8		0		0		13		13		25		0		1		3		1
TM-D8		0		0		15		15		25		1		1		3		1
TM-D8		0		0		9		9		25		2		1		2		1
TM-D8		0		0		11		11		25		3		1		2		1
TM-D8		0		0		0		0		25		4		1		0		1
TM-D8		0		0		2		2		25		5		1		0		1
TM-D8		0		0		4		4		25		6		1		1		1
TM-D8		0		0		6		6		25		7		1		1		1
TM-E8		0		1		69		33		26		0		4		3		1
TM-E8		0		1		71		35		26		1		4		3		1
TM-E8		0		1		65		29		26		2		4		2		1
TM-E8		0		1		67		31		26		3		4		2		1
TM-E8		0		1		60		24		26		4		4		1		1
TM-E8		0		1		62		26		26		5		4		1		1
TM-E8		0		1		56		20		26		6		4		0		1
TM-E8		0		1		58		22		26		7		4		0		1
TM-E8		0		1		68		32		27		0		4		3		1
TM-E8		0		1		70		34		27		1		4		3		1
TM-E8		0		1		63		27		-1		-1		-1		-1		-1
TM-E8		0		1		64		28		27		2		4		2		1
TM-E8		0		1		66		30		27		3		4		2		1
TM-E8		0		1		59		23		27		4		4		1		1
TM-E8		0		1		61		25		27		5		4		1		1
TM-E8		0		1		53		17		-1		-1		-1		-1		-1
TM-E8		0		1		54		18		-1		-1		-1		-1		-1
TM-E8		0		1		55		19		27		6		4		0		1
TM-E8		0		1		57		21		27		7		4		0		1
TM-E8		0		1		41		5		28		0		3		1		1
TM-E8		0		1		43		7		28		1		3		1		1
TM-E8		0		1		37		1		28		2		3		0		1
TM-E8		0		1		39		3		28		3		3		0		1
TM-E8		0		1		50		14		28		4		3		3		1
TM-E8		0		1		52		16		28		5		3		3		1
TM-E8		0		1		46		10		28		6		3		2		1
TM-E8		0		1		48		12		28		7		3		2		1
TM-E8		0		1		40		4		29		0		3		1		1
TM-E8		0		1		42		6		29		1		3		1		1
TM-E8		0		1		36		0		29		2		3		0		1
TM-E8		0		1		38		2		29		3		3		0		1
TM-E8		0		1		49		13		29		4		3		3		1
TM-E8		0		1		51		15		29		5		3		3		1
TM-E8		0		1		44		8		-1		-1		-1		-1		-1
TM-E8		0		1		45		9		29		6		3		2		1
TM-E8		0		1		47		11		29		7		3		2		1
TM-E8		0		0		20		20		30		0		2		0		1
TM-E8		0		0		22		22		30		1		2		0		1
TM-E8		0		0		33		33		30		2		2		3		1
TM-E8		0		0		35		35		30		3		2		3		1
TM-E8		0		0		29		29		30		4		2		2		1
TM-E8		0		0		31		31		30		5		2		2		1
TM-E8		0		0		24		24		30		6		2		1		1
TM-E8		0		0		26		26		30		7		2		1		1
TM-E8		0		0		17		17		-1		-1		-1		-1		-1
TM-E8		0		0		18		18		-1		-1		-1		-1		-1
TM-E8		0		0		19		19		31		0		2		0		1
TM-E8		0		0		21		21		31		1		2		0		1
TM-E8		0		0		32		32		31		2		2		3		1
TM-E8		0		0		34		34		31		3		2		3		1
TM-E8		0		0		27		27		-1		-1		-1		-1		-1
TM-E8		0		0		28		28		31		4		2		2		1
TM-E8		0		0		30		30		31		5		2		2		1
TM-E8		0		0		23		23		31		6		2		1		1
TM-E8		0		0		25		25		31		7		2		1		1
TM-E8		0		0		14		14		32		0		1		3		1
TM-E8		0		0		16		16		32		1		1		3		1
TM-E8		0		0		10		10		32		2		1		2		1
TM-E8		0		0		12		12		32		3		1		2		1
TM-E8		0		0		1		1		32		4		1		0		1
TM-E8		0		0		3		3		32		5		1		0		1
TM-E8		0		0		5		5		32		6		1		1		1
TM-E8		0		0		7		7		32		7		1		1		1
TM-E8		0		0		8		8		-1		-1		-1		-1		-1
TM-E8		0		0		13		13		33		0		1		3		1
TM-E8		0		0		15		15		33		1		1		3		1
TM-E8		0		0		9		9		33		2		1		2		1
TM-E8		0		0		11		11		33		3		1		2		1
TM-E8		0		0		0		0		33		4		1		0		1
TM-E8		0		0		2		2		33		5		1		0		1
TM-E8		0		0		4		4		33		6		1		1		1
TM-E8		0		0		6		6		33		7		1		1		1
TM-G3		0		0		17		17		-1		-1		-1		-1		-1
TM-G3		0		0		18		18		-1		-1		-1		-1		-1
TM-G3		0		0		19		19		34		0		2		0		1
TM-G3		0		0		21		21		34		1		2		0		1
TM-G3		0		0		32		32		34		2		2		3		1
TM-G3		0		0		34		34		34		3		2		3		1
TM-G3		0		0		27		27		-1		-1		-1		-1		-1
TM-G3		0		0		28		28		34		4		2		2		1
TM-G3		0		0		30		30		34		5		2		2		1
TM-G3		0		0		23		23		34		6		2		1		1
TM-G3		0		0		25		25		34		7		2		1		1
TM-G3		0		0		14		14		35		0		1		3		1
TM-G3		0		0		16		16		35		1		1		3		1
TM-G3		0		0		10		10		35		2		1		2		1
TM-G3		0		0		12		12		35		3		1		2		1
TM-G3		0		0		1		1		35		4		1		0		1
TM-G3		0		0		3		3		35		5		1		0		1
TM-G3		0		0		5		5		35		6		1		1		1
TM-G3		0		0		7		7		35		7		1		1		1
TM-G3		0		0		8		8		-1		-1		-1		-1		-1
TM-G3		0		0		13		13		36		0		1		3		1
TM-G3		0		0		15		15		36		1		1		3		1
TM-G3		0		0		9		9		36		2		1		2		1
TM-G3		0		0		11		11		36		3		1		2		1
TM-G3		0		0		0		0		36		4		1		0		1
TM-G3		0		0		2		2		36		5		1		0		1
TM-G3		0		0		4		4		36		6		1		1		1
TM-G3		0		0		6		6		36		7		1		1		1
TM-G4		0		0		20		20		34		0		2		0		1
TM-G4		0		0		22		22		34		1		2		0		1
TM-G4		0		0		33		33		34		2		2		3		1
TM-G4		0		0		35		35		34		3		2		3		1
TM-G4		0		0		29		29		34		4		2		2		1
TM-G4		0		0		31		31		34		5		2		2		1
TM-G4		0		0		24		24		34		6		2		1		1
TM-G4		0		0		26		26		34		7		2		1		1
TM-G4		0		0		17		17		-1		-1		-1		-1		-1
TM-G4		0		0		18		18		-1		-1		-1		-1		-1
TM-G4		0		0		19		19		35		0		2		0		1
TM-G4		0		0		21		21		35		1		2		0		1
TM-G4		0		0		32		32		35		2		2		3		1
TM-G4		0		0		34		34		35		3		2		3		1
TM-G4		0		0		27		27		-1		-1		-1		-1		-1
TM-G4		0		0		28		28		35		4		2		2		1
TM-G4		0		0		30		30		35		5		2		2		1
TM-G4		0		0		23		23		35		6		2		1		1
TM-G4		0		0		25		25		35		7		2		1		1
TM-G4		0		0		14		14		36		0		1		3		1
TM-G4		0		0		16		16		36		1		1		3		1
TM-G4		0		0		10		10		36		2		1		2		1
TM-G4		0		0		12		12		36		3		1		2		1
TM-G4		0		0		1		1		36		4		1		0		1
TM-G4		0		0		3		3		36		5		1		0		1
TM-G4		0		0		5		5		36		6		1		1		1
TM-G4		0		0		7		7		36		7		1		1		1
TM-G4		0		0		8		8		-1		-1		-1		-1		-1
TM-G4		0		0		13		13		37		0		1		3		1
TM-G4		0		0		15		15		37		1		1		3		1
TM-G4		0		0		9		9		37		2		1		2		1
TM-G4		0		0		11		11		37		3		1		2		1
TM-G4		0		0		0		0		37		4		1		0		1
TM-G4		0		0		2		2		37		5		1		0		1
TM-G4		0		0		4		4		37		6		1		1		1
TM-G4		0		0		6		6		37		7		1		1		1
TM-G5		0		1		40		4		34		0		3		1		1
TM-G5		0		1		42		6		34		1		3		1		1
TM-G5		0		1		36		0		34		2		3		0		1
TM-G5		0		1		38		2		34		3		3		0		1
TM-G5		0		1		49		13		34		4		3		3		1
TM-G5		0		1		51		15		34		5		3		3		1
TM-G5		0		1		44		8		-1		-1		-1		-1		-1
TM-G5		0		1		45		9		34		6		3		2		1
TM-G5		0		1		47		11		34		7		3		2		1
TM-G5		0		0		20		20		35		0		2		0		1
TM-G5		0		0		22		22		35		1		2		0		1
TM-G5		0		0		33		33		35		2		2		3		1
TM-G5		0		0		35		35		35		3		2		3		1
TM-G5		0		0		29		29		35		4		2		2		1
TM-G5		0		0		31		31		35		5		2		2		1
TM-G5		0		0		24		24		35		6		2		1		1
TM-G5		0		0		26		26		35		7		2		1		1
TM-G5		0		0		17		17		-1		-1		-1		-1		-1
TM-G5		0		0		18		18		-1		-1		-1		-1		-1
TM-G5		0		0		19		19		36		0		2		0		1
TM-G5		0		0		21		21		36		1		2		0		1
TM-G5		0		0		32		32		36		2		2		3		1
TM-G5		0		0		34		34		36		3		2		3		1
TM-G5		0		0		27		27		-1		-1		-1		-1		-1
TM-G5		0		0		28		28		36		4		2		2		1
TM-G5		0		0		30		30		36		5		2		2		1
TM-G5		0		0		23		23		36		6		2		1		1
TM-G5		0		0		25		25		36		7		2		1		1
TM-G5		0		0		14		14		37		0		1		3		1
TM-G5		0		0		16		16		37		1		1		3		1
TM-G5		0		0		10		10		37		2		1		2		1
