Board DEMUX
 Quad/Chan :    q00c0      q00c1      q00c2      q00c3      q01c0      q01c1      q01c2      q01c3      q02c0      q02c1      q02c2      q02c3      q03c0      q03c1      q03c2      q03c3      q04c0      q04c1      q04c2      q04c3      q05c0      q05c1      q05c2      q05c3      q06c0      q06c1      q06c2      q06c3      q07c0      q07c1      q07c2      q07c3      q08c0      q08c1      q08c2      q08c3      q09c0      q09c1      q09c2      q09c3      q10c0      q10c1      q10c2      q10c3      q11c0      q11c1      q11c2      q11c3      q12c0      q12c1      q12c2      q12c3      q13c0      q13c1      q13c2      q13c3      q14c0      q14c1      q14c2      q14c3      q15c0      q15c1      q15c2      q15c3      q16c0      q16c1      q16c2      q16c3      q17c0      q17c1      q17c2      q17c3  
      Link :     00         01         02         03         04         05         06         07         08         09         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31         32         33         34         35         36         37         38         39         40         41         42         43         44         45         46         47         48         49         50         51         52         53         54         55         56         57         58         59         60         61         62         63         64         65         66         67         68         69         70         71    
Frame 0092 : 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v000c211a 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v00080919 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v00000003 1v0007e69a 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v00000002 1v000fc0c3 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v0008481b 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0007c69a 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0093 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00046399 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00042510 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00042888 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0004a19a 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000491d9 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0003508f 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0094 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01f6a422 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01f28882 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01d45103 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v039428b3 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02b20c32 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02346862 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0095 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01951103 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01720542 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0174a952 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02143842 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01f40c92 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01947112 1v0000000e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0096 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000032a 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000005f 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffff3 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000049c 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffeaf 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffed5 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0097 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v4c4e5656 1v000001c8 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vdbff62f0 1v00000056 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vdf7662c4 1v007fffc5 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vc0523f39 1v0000037e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vb81c3464 1v007fff60 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vce5167ba 1v007fff17 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0098 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v000951c8 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v00078519 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000003 1v0006eb99 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000002 1v0021ec06 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v000b8099 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v000b298a 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0099 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0006319a 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0005ef4e 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0005c31c 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0008899a 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0007461a 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0006e39c 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0100 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v03761912 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02f60532 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02cb1c62 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0e1ec062 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v06b298a2 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v033504c3 0v505050bc 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0101 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0254f4e2 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02351c82 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02142942 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v025474f3 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v025690d2 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02129512 1v0000000f 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0102 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00000160 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00000001 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffff5 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000005be 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffe9a 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007ffed2 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0103 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v2fffe745 1v000000ef 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vd5c4c4ee 1v00000006 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v6e0f55aa 1v00000020 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v189897a4 1v000004ab 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v6c51d06e 1v007fff21 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v8904309b 1v007ffec0 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0104 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v00048a99 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0004065a 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000003 1v000383da 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000002 1v0030ac8b 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v0019279c 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0015ee4b 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0105 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0002d19c 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00024f99 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000245c4 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000da811 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000d82d1 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000b2046 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0106 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01d42453 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01140d33 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0112d132 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v154ec8b2 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v06bae4b2 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v060e0462 0v505050bc 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0107 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00f50c13 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00f4d903 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00f420c3 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v04fe8112 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v03d62d12 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01920cd2 1v00000010 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0108 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00000373 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007fff47 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007fff48 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000028d 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00000023 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000000b 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0109 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vbcf29028 1v00000266 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vfd25d60f 1v007fff84 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v6c6a2777 1v007fffcd 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v4007a502 1v000001c5 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v1c6ecf60 1v00000037 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v5c8be5b9 1v0000002d 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0110 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v000d2c1c 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0008c945 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000003 1v0006c71a 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000002 1v0011c143 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v00068988 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0006279c 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0111 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00066a18 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00056511 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0004d007 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0004d218 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0004a914 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0002ab4f 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0112 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v03145112 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02f69452 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02b52022 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v08aa1432 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v05129883 0v505050bc 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v03949143 0v505050bc 0v00000000 0v00000000 0v00000000
Frame 0113 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0274b903 1v00000011 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02122ce3 1v00000011 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01f710f2 1v00000011 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v03342072 1v00000011 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02b4b4f3 1v00000011 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v01d48c43 1v00000011 0v00000000 0v00000000 0v00000000
Frame 0114 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00000533 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007fff51 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000000c 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0000025d 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007fff72 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v007fff71 0v00000000 0v00000000 0v00000000
Frame 0115 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v7c000829 1v00000406 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v03e147d4 1v007fff3f 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0vf34998b4 1v00000048 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v5a30093d 1v00000132 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v0999bebd 1v0000001d 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v4ed8deb3 1v007fffd2 0v00000000 0v00000000 0v00000000
Frame 0116 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v001dc581 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0012ed1a 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000003 1v000b8cd1 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000002 1v0006849a 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000001 1v00056f9a 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v00000000 1v0004ed91 0v00000000 0v00000000 0v00000000
Frame 0117 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000b7148 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0009e61a 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v000968c8 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00048f08 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0003e71a 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v00030e03 0v00000000 0v00000000 0v00000000
Frame 0118 : 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0dde5812 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v04f31482 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v04b2cd12 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v02f6f082 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v027ad552 0v00000000 0v00000000 0v00000000 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 0v505050bc 1v0214d912 0v00000000 0v00000000 0v00000000
