1	1	2	18	0	-0.36	-0.27	-1.60	0.28	-1.35	-2.93	-90.26	-8.994
1	1	2	19	0	-1.29	0.01	2.34	-0.22	0.75	-8.76	-90.26	-8.994
1	1	2	20	0	-1.26	-0.34	-5.64	-1.20	-0.06	-0.26	-90.26	-8.994
1	1	2	21	0	-0.80	-0.45	2.69	-1.39	0.64	0.71	-90.26	-8.994
1	1	2	22	0	-2.13	-0.84	-5.13	-1.89	-1.11	-0.65	-90.26	-8.994
1	1	2	23	0	-0.06	1.19	-6.67	0.46	1.39	-0.49	-90.26	-8.994
1	1	2 	25	0	0.21	-0.23	-8.90	-1.29	0.70	-1.09	-90.26	-8.994
1	1	2	26	0	0.36	0.05	0.67	0.00	0.76	1.54	-90.26	-8.994
1	1	2	27	0	1.00	-0.35	0.62	-1.84	0.76	1.56	-90.26	-8.994
1	1	2	28	0	-0.70	-1.53	1.81	-1.15	-0.82	2.07	-90.26	-8.994
1	1	2	29	0	-0.45	-0.83	-7.04	-0.06	-0.03	-0.51	-90.26	-8.994
1	1	2	30	0	-0.60	-1.13	-8.79	0.17	-0.51	-0.28	-90.26	-8.994
1	1	2	31	0	0.96	-1.22	-8.41	-0.88	-1.33	-0.66	-90.26	-8.994
1	1	2	32	0	1.00	0.24	-8.26	0.20	0.36	-1.00	-90.26	-8.994
1	1	2	33	0	0.26	-0.67	-6.18	-0.35	-0.23	-0.92	-90.26	-8.994
1	1	2	34	0	1.60	-0.03	1.94	1.05	0.12	1.82	-90.26	-8.994
1	1	2	36	0	2.06	-1.15	2.35	1.33	-0.26	1.18	-90.26	-8.994
1	2	2	1	0	1.85	1.98	-3.74	1.45	0.69	1.53	-164.555	-8.994
1	2	2	3	0	2.34	-0.02	0.50	2.92	0.20	-1.41	-164.555	-8.994
1	2	2	5	0	1.68	-1.34	0.60	0.71	-0.47	0.45	-164.555	-8.994
1	2	2	6	0	1.74	-2.22	0.09	0.40	-0.97	0.36	-164.555	-8.994
1	2	2	7	0	0.88	-0.28	-2.75	1.13	-0.04	-1.58	-164.555	-8.994
1	2	2	8	0	1.05	-0.93	-2.89	0.64	0.12	-0.13	-164.555	-8.994
1	2	2	9	0	0.75	-0.91	0.11	-0.29	0.03	-0.63	-164.555	-8.994
1	2	2	10	0	-2.40	-1.69	2.10	0.27	-1.58	1.23	-164.555	-8.994
1	2	2	11	0	-0.52	-0.39	-0.36	0.28	-0.35	1.01	-164.555	-8.994
1	2	2	12	0	-3.33	-2.09	1.68	-0.44	-1.60	1.13	-164.555	-8.994
1	2	2	13	0	-0.48	-0.06	-0.23	-0.22	0.64	-0.24	-164.555	-8.994
1	2	2	14	0	-1.92	-1.96	1.96	-0.87	-0.82	1.37	-164.555	-8.994
1	2	2	15	0	-2.71	-0.21	-3.16	-1.14	-0.13	-0.53	-164.555	-8.994
1	2	2	17	0	-0.81	-2.49	-0.88	-0.29	-0.49	0.47	-164.555	-8.994
1	2	2	18	0	-0.46	-2.95	-0.90	-0.46	-0.64	0.83	-164.555	-8.994
1	2	2	19	0	-0.98	-1.11	0.73	-1.98	0.02	-0.69	-164.555	-8.994
1	2	2	20	0	0.13	-2.33	2.93	-1.20	-1.21	0.44	-164.555	-8.994
1	2	2	21	0	-0.30	-2.56	0.07	-0.99	-0.86	-1.42	-164.555	-8.994
1	2	2	22	0	1.73	-1.98	1.40	-0.02	-0.06	0.38	-164.555	-8.994
1	2	2	23	0	0.56	-1.44	19.14	-1.58	-0.73	0.29	-164.555	-8.994
1	2	2	24	0	-0.51	-1.16	-3.99	-1.86	-1.25	0.44	-164.555	-8.994
1	2	2	25	0	-1.23	0.10	-0.42	-0.75	-0.03	-1.36	-164.555	-8.994
1	2	2	26	0	0.67	-0.13	1.53	-0.86	0.17	0.55	-164.555	-8.994
1	2	2	27	0	0.01	-0.81	0.93	0.43	0.03	-0.07	-164.555	-8.994
1	2	2	28	0	-0.26	-0.98	1.91	0.61	-0.61	0.42	-164.555	-8.994
1	2	2	29	0	-0.77	-0.74	0.29	0.07	-0.34	-0.09	-164.555	-8.994
1	2	2	30	0	1.20	-1.22	2.26	0.81	-0.93	1.16	-164.555	-8.994
1	2	2	31	0	-0.14	-0.77	1.96	0.16	-0.60	-0.10	-164.555	-8.994
1	2	2	32	0	0.96	-0.70	0.43	-0.79	-1.66	-0.10	-164.555	-8.994
1	2	2	34	0	1.47	-0.30	8.39	1.30	-1.45	1.22	-164.555	-8.994
1	2	1	1	0	1.05	-1.43	-2.76	1.14	-1.05	-0.90	-97.855	-8.994
1	2	1	2	0	0.66	0.24	-2.05	1.04	-2.74	-3.24	-97.855	-8.994
1	2	1	3	0	-1.38	-0.27	-0.87	0.12	-1.25	-2.39	-97.855	-8.994
1	2	1	5	0	-0.07	0.14	1.08	-0.43	-0.34	-1.20	-97.855	-8.994
1	2	1	6	0	0.15	-1.59	-1.90	0.74	-0.91	-1.76	-97.855	-8.994
1	2	1	7	0	0.10	-1.03	1.39	0.49	-1.03	-2.61	-97.855	-8.994
1	2	1	8	0	0.90	-1.21	1.72	1.03	-0.04	-1.93	-97.855	-8.994
1	2	1	9	0	0.29	-2.35	-2.83	0.45	-0.80	-0.95	-97.855	-8.994
1	2	1	10	0	-0.83	-0.71	-3.60	-1.47	-0.14	-0.89	-97.855	-8.994
1	2	1	11	0	0.01	-0.22	-0.19	-0.58	-0.13	-2.73	-97.855	-8.994
1	2	1	12	0	-1.42	-0.20	0.86	-0.79	-0.74	-1.23	-97.855	-8.994
1	2	1	13	0	-0.57	-1.18	-3.76	0.06	0.18	-0.27	-97.855	-8.994
1	2	1	14	0	1.54	-3.25	-2.01	-0.79	-2.48	1.42	-97.855	-8.994
1	2	1	15	0	-0.35	-0.53	0.86	0.71	-0.18	-2.14	-97.855	-8.994
1	2	1	16	0	-0.96	1.27	-1.69	-0.35	1.47	-1.28	-97.855	-8.994
1	2	1	18	0	-0.55	-0.22	2.84	-0.18	-0.07	1.23	-97.855	-8.994
1	3	2	2	0	2.40	-4.06	-1.46	2.12	-2.08	-1.32	-164.555	-8.994
1	3	2	3	0	3.52	-2.45	4.46	2.34	-0.57	1.11	-164.555	-8.994
1	3	2	4	0	2.53	-1.30	-1.84	1.06	-0.52	-1.30	-164.555	-8.994
1	3	2	5	0	2.15	-1.77	5.51	1.09	-0.87	0.52	-164.555	-8.994
1	3	2	6	0	2.12	0.93	-1.42	1.00	0.41	-1.36	-164.555	-8.994
1	3	2	7	0	0.68	-1.30	-1.13	-0.12	-1.05	-0.57	-164.555	-8.994
1	3	2	8	0	-0.52	0.52	0.59	1.98	-0.87	-1.30	-164.555	-8.994
1	3	2	9	0	0.73	-0.51	-1.70	0.62	-0.04	-0.39	-164.555	-8.994
1	3	2	10	0	0.39	-1.24	-0.74	-0.38	-0.83	-0.36	-164.555	-8.994
1	3	2	11	0	0.26	0.72	0.60	-0.22	0.52	0.35	-164.555	-8.994
1	3	2	12	0	-0.17	-0.16	1.11	0.59	0.39	-0.70	-164.555	-8.994
1	3	2	13	0	-2.02	-0.46	0.33	-0.97	-0.27	-0.06	-164.555	-8.994
1	3	2	14	0	-0.72	-0.55	-0.40	-0.27	-1.10	-1.03	-164.555	-8.994
1	3	2	16	0	-0.40	-1.54	-0.83	-0.25	-1.70	-1.85	-164.555	-8.994
1	3	2	17	0	-1.09	-2.47	-1.02	-0.80	-0.59	-1.14	-164.555	-8.994
1	3	2	18	0	0.45	-1.93	-0.99	0.04	-0.90	-1.52	-164.555	-8.994
1	3	2	19	0	-0.52	-0.61	-0.60	-0.50	-1.49	-0.97	-164.555	-8.994
1	3	2	20	0	0.33	-0.47	-1.18	-0.33	-2.08	-1.39	-164.555	-8.994
1	3	2	21	0	-0.28	-1.23	3.29	-0.34	-0.83	-1.27	-164.555	-8.994
1	3	2	22	0	-0.15	-1.14	-1.08	-0.37	-1.47	-2.45	-164.555	-8.994
1	3	2	23	0	1.19	-1.91	0.07	0.06	-1.23	-0.27	-164.555	-8.994
1	3	2	24	0	1.21	-1.27	-2.49	0.74	-1.48	-5.15	-164.555	-8.994
1	3	2	25	0	0.69	0.45	-1.19	0.52	-0.50	-1.00	-164.555	-8.994
1	3	2	26	0	0.44	0.14	-2.10	0.86	-0.66	-1.29	-164.555	-8.994
1	3	2	27	0	2.79	-1.24	2.10	-0.45	-0.41	-1.03	-164.555	-8.994
1	3	2	28	0	1.09	0.04	-2.41	0.05	-0.15	-1.94	-164.555	-8.994
1	3	2	30	0	-1.03	-1.00	-3.06	-0.68	-1.61	-2.16	-164.555	-8.994
1	3	2	32	0	-1.76	-0.77	-2.67	-0.11	-0.16	-3.06	-164.555	-8.994
1	3	2	33	0	-0.44	-1.67	-0.91	1.23	-0.93	-1.00	-164.555	-8.994
1	3	2	34	0	-0.69	-3.62	-1.53	0.26	-2.75	0.80	-164.555	-8.994
1	3	2	35	0	1.11	-0.16	4.16	-0.34	-2.01	-2.31	-164.555	-8.994
1	3	1	1	0	-0.11	-1.53	2.02	0.51	-0.93	0.47	-87.87	-8.994
1	3	1	2	0	1.14	-2.38	-0.62	0.05	-0.49	-0.03	-87.87	-8.994
1	3	1	3	0	-0.24	-1.61	-1.92	0.87	-2.06	-0.28	-87.87	-8.994
1	3	1	4	0	-0.97	-2.28	-2.33	-1.68	-1.39	0.18	-87.87	-8.994
1	3	1	5	0	-0.81	-1.97	-1.44	0.77	-1.63	0.19	-87.87	-8.994
1	3	1	6	0	0.58	-2.44	-2.00	0.59	-1.67	-0.55	-87.87	-8.994
1	3	1	7	0	0.71	-1.89	-1.73	1.82	-0.76	-0.37	-87.87	-8.994
1	3	1	8	0	2.45	-1.12	-2.26	1.95	-1.05	-0.45	-87.87	-8.994
1	3	1	9	0	0.59	-0.97	-1.95	0.02	-0.03	-0.22	-87.87	-8.994
1	3	1	12	0	0.06	0.11	-2.83	-1.38	0.67	-1.09	-87.87	-8.994
1	3	1	13	0	0.22	0.42	4.05	-0.26	0.57	0.33	-87.87	-8.994
1	3	1	14	0	-0.35	0.92	1.36	-1.55	0.00	-0.46	-87.87	-8.994
1	3	1	15	0	-0.65	-1.13	0.32	-0.44	-1.12	-2.00	-87.87	-8.994
1	3	1	16	0	-0.10	-0.69	-3.10	0.53	-0.87	-0.17	-87.87	-8.994
1	3	1	17	0	-0.77	-1.23	2.87	0.25	-0.70	0.66	-87.87	-8.994
1	3	1	18	0	-3.48	-0.60	-2.44	0.60	-0.27	-0.03	-87.87	-8.994
1	4	1	1	0	0.23	-3.11	-0.43	0.76	-2.02	-2.33	-77.89	-8.994
1	4	1	2	0	1.47	-1.17	-3.99	1.10	-1.85	-3.85	-77.89	-8.994
1	4	1	3	0	-1.11	-2.74	-4.45	-0.37	-2.90	-1.89	-77.89	-8.994
1	4	1	4	0	0.16	-2.35	-3.76	0.91	-2.40	-1.45	-77.89	-8.994
1	4	1	5	0	0.74	-2.21	-3.35	0.78	-1.13	-1.02	-77.89	-8.994
1	4	1	6	0	1.06	-1.47	0.29	0.92	-1.47	-2.34	-77.89	-8.994
1	4	1	7	0	0.82	-0.92	-1.41	1.29	-0.57	-2.54	-77.89	-8.994
1	4	1	8	0	0.55	-1.27	1.40	0.46	-0.53	-1.64	-77.89	-8.994
1	4	1	9	0	-0.16	-2.34	0.16	0.11	-0.83	-1.53	-77.89	-8.994
1	4	1	10	0	-0.14	-1.86	-4.29	-0.38	-1.26	-1.85	-77.89	-8.994
1	4	1	11	0	-0.18	-0.60	-3.53	-0.43	0.20	-2.04	-77.89	-8.994
1	4	1	12	0	-1.26	-1.64	-3.94	-0.70	-1.01	-1.86	-77.89	-8.994
1	4	1	13	0	-2.43	0.30	-3.73	-0.25	-0.60	-2.18	-77.89	-8.994
1	4	1	14	0	0.15	-0.43	-3.52	-0.49	-0.73	-4.84	-77.89	-8.994
1	4	1	15	0	0.15	-0.75	1.92	0.15	-0.95	-5.09	-77.89	-8.994
1	4	1	16	0	-1.31	-1.17	-2.95	0.43	-0.78	-1.37	-77.89	-8.994
1	4	1	17	0	0.01	-2.73	-0.41	0.39	-1.98	-2.23	-77.89	-8.994
1	4	1	18	0	-0.07	-3.42	-3.95	0.38	-2.46	-1.87	-77.89	-8.994
1	1	3	8	0	1000.	1000.	1000.	1.43	-1.18	0.05	-85.205	-8.994
1	1	3	9	0	1000.	1000.	1000.	0.70	-1.24	0.14	-85.205	-8.994
1	1	3	10	0	1000.	1000.	1000.	0.18	-0.22	0.42	-85.205	-8.994
1	1	3	11	0	1000.	1000.	1000.	1.01	-0.27	0.27	-85.205	-8.994
1	1	3	28	0	1000.	1000.	1000.	-1.33	0.49	1.58	-85.205	-8.994
1	1	2	6	0	1000.	1000.	1000.	-0.42	0.11	0.87	-90.26	-8.994
1	1	2	24	0	1000.	1000.	1000.	0.28	-0.96	-0.11	-90.26	-8.994
1	1	2	35	0	0.65	-0.13	1.86	1000.	1000.	1000.	-90.26	-8.994
1	2	2	2	0	1000.	1000.	1000.	10.57	-0.83	0.47	-164.555	-8.994
1	2	2	4	0	0.49	-0.51	1.50	1000.	1000.	1000.	-164.555	-8.994
1	2	2	16	0	-1.67	-2.54	1.55	1000.	1000.	1000.	-164.555	-8.994
1	2	2	35	0	1000.	1000.	1000.	1.53	-0.96	0.62	-164.555	-8.994
1	2	2	36	0	1000.	1000.	1000.	0.54	-0.73	-0.23	-164.555	-8.994
1	2	1	4	0	1000.	1000.	1000.	0.22	-0.49	-2.16	-97.855	-8.994
1	2	1	17	0	1000.	1000.	1000.	-0.23	0.01	-1.29	-97.855	-8.994
1	3	2	1	0	1000.	1000.	1000.	-0.43	-2.03	-4.28	-164.555	-8.994
1	3	2	15	0	-0.20	-0.27	-0.77	1000.	1000.	1000.	-164.555	-8.994
1	3	2	29	0	1000.	1000.	1000.	-0.06	-0.75	-0.67	-164.555	-8.994
1	3	2	31	0	1000.	1000.	1000.	0.54	-1.64	-2.50	-164.555	-8.994
1	3	2	36	0	-1.11	-4.89	-1.40	1000.	1000.	1000.	-164.555	-8.994
1	3	1	10	0	1000.	1000.	1000.	-0.82	-0.26	-3.68	-87.87	-8.994
1	3	1	11	0	0.57	0.14	-1.68	1000.	1000.	1000.	-87.87	-8.994
